Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode Binary
-0.4321200575935215,-0.4350944043898096,-0.5432594220437145,-0.2412113993423736,-0.4570549564925315,0.0712310001575394,0
0.0379786341912954,-0.3095381185038198,-0.4884255843212386,-0.2372947525672505,-0.3156937002267885,-0.1009362683368447,0
-0.4067093174970449,-0.3679016789009281,-0.2690902334313352,-0.1981282848160193,-0.3581921721089504,0.289309540250426,0
-0.460121696680227,-0.4350888332275348,-0.4822073140640507,-0.2137948719165117,-0.4570769308833702,-1.9718205859758196,1
-0.4428324284185067,-0.3629955137416049,0.3609336030810291,0.3854520846773246,-0.3606313294920527,0.0712310001575394,0
1.0608605730356409,0.7013895947244106,-0.3801711521165569,-0.1667951106150344,1.062935632215335,0.0482753643582882,1
-0.4418857537874615,-0.4304964243343572,-0.4884255843212386,-0.2372947525672505,-0.4531874637049097,1.712558959804002,0
-0.4592746720103445,-0.4316528430470011,0.2196092790540295,0.2875359152992467,-0.4531874637049097,0.0712310001575394,0
-0.4552886735638384,-0.4229579655083252,-0.0093361258697099,-0.1158787025384339,-0.4408158816626878,0.0712310001575394,0
0.4131856504589757,0.3281260375495884,-0.3524715846072649,-0.1981282848160193,0.4022535972571774,0.0023640927597857,1
-0.4353586813313077,-0.3320803936040906,0.3609336030810291,0.3854520846773246,-0.3192755259335064,-3.30324746233239,0
-0.4504058254668683,-0.4268161725014869,-0.359255152160561,-0.1981282848160193,-0.4512756917019376,2.768518206569558,0
-0.3324451839405775,-0.2401536398101891,-0.2100166659880493,-0.1628784638399113,-0.1963288091906443,-1.6045304131878,0
0.2440298413853717,-0.0236218197330291,-0.4157848817713608,-0.1824616977155269,0.1482955623336283,0.2319204507522979,1
-0.2609712492966645,-0.383605593833281,-0.4870123410809686,-0.2137948719165117,-0.3881872156038576,0.0712310001575394,1
-0.4516514499814015,-0.4288353806919687,-0.3838455845412589,-0.2333781057921273,-0.4486827135829639,-0.6748271633181253,0
-0.4241978856810905,-0.2999029060609612,0.2761390086648293,0.3267023830504778,-0.304838351152441,0.0712310001575394,0
-0.4323691824964281,-0.3826163099888806,-0.1320056391251455,-0.049295707361341,-0.3868687521535321,-1.3520184193960365,0
-0.4601715216608084,-0.4349100085794893,-0.0590822879272137,-0.2177115186916349,-0.4569450845383377,0.0712310001575394,1
-0.4514770625493669,-0.398754002700663,0.3609336030810291,0.3854520846773246,-0.4278729654586582,1.7355145956032532,0
-0.2111462687153378,-0.2029453605296821,-0.339752395444835,-0.1942116380408962,-0.1956915518563203,-2.5227558451578487,0
-0.4503061755057057,-0.4321938576494076,-0.4790981789354566,-0.2098782251413887,-0.4531654893140709,-1.4208853267937902,0
-0.4503061755057057,-0.4335206315553092,-0.5082109896850185,-0.2255448122418811,-0.4559782113414322,0.0712310001575394,0
-0.422902436185976,-0.2862551686502544,0.3275810626106572,-0.2020449315911424,-0.3146828782482055,-2.281721669265711,0
2.0309778574443613,1.6645211152770374,-0.359255152160561,-0.1981282848160193,1.0157566150845172,0.0023640927597857,1
-0.3357087201686544,0.0427654380632695,0.2953591167325012,-0.1432952299642957,0.000100270517031,0.0712310001575394,0
0.2871035370979287,-0.246741780724494,-0.4884255843212386,-0.2372947525672505,-0.2768649516146996,0.0712310001575394,0
2.816219551406069,0.5432400129294419,-0.4782502329912946,-0.2255448122418811,0.3687206768372297,0.1745313612541699,1
2.0309778574443613,2.176552792554617,-0.3143140171199751,-0.18637834449065,1.3749280333440492,0.0712310001575394,1
-0.4598725717773204,-0.4349599236172114,-0.4497027195378407,-0.1981282848160193,-0.4569450845383377,0.0712310001575394,1
-0.3951748344924677,-0.4174599046113691,-0.4841858546004285,-0.2372947525672505,-0.4378053901177777,0.0712310001575394,0
-0.4478149264766394,-0.3224194185611174,1.4349984656862262,0.0329538749162443,-0.2912801520049262,0.0712310001575394,0
-0.4572567602968008,-0.4059063445574775,1.576322789713226,0.0016207007152594,-0.4291474801273063,0.0712310001575394,0
-0.4398429295836271,-0.4216898015176842,-0.3996739088322829,-0.2098782251413887,-0.4463094793723778,-0.181280993634224,0
-0.2547431267239986,-0.3102626916320428,-0.4106972061063888,-0.1785450509404038,-0.3517097268115161,0.3811320834474309,0
0.2537955375793118,-0.1951399367599627,-0.4700534221977286,-0.2255448122418811,-0.1040363676678524,0.438521172945559,0
-0.241838456753435,-0.3758355936387191,-0.4841858546004285,-0.2372947525672505,-0.3903407059060562,0.3352208118489285,0
1.3092630137238448,0.795488715366475,-0.3914770980387169,-0.2059615783662656,0.9284523602821236,0.0367975464586626,1
0.386753498260582,0.8075926289653147,-0.2227358551504793,-0.1667951106150344,1.2049561202062404,0.0712310001575394,0
-0.3496846272217165,-0.2042661768343073,-0.0870645040845597,-0.2137948719165117,-0.1483367395987925,-0.95029479290914,1
0.0180486419587647,0.2140867288253276,-0.2467609902350692,-0.1041287622130646,-0.0017016295317472,0.0712310001575394,0
3.2765276345066554,4.303482690350712,-0.2662637469507952,-0.1785450509404038,4.076217924761974,-0.1124140862364703,1
0.4390697278709749,0.2751795146720758,-0.3708437467307749,-0.2020449315911424,0.5878932510630217,-0.1353697220357215,1
-0.422902436185976,-0.3568768962143885,-0.0856512608442897,-0.0297124734857254,-0.3716624736931102,-0.0550249967383422,1
0.0426123573853588,-0.2271132556971839,-0.4530945033144887,-0.221628165466758,-0.2299935759556246,0.0712310001575394,0
-0.375768004556041,-0.1483930547870268,0.1984106304499795,0.1034535168684604,-0.0736018363561698,0.0712310001575394,0
2.740161718548674,1.4389550920144425,-0.4155022331233067,-0.1824616977155269,2.3000279132650054,-0.0894584504372191,1
-0.3974916960894994,0.287123700150205,1.972030896988825,0.1073701636435835,0.3560854021049427,0.0712310001575394,0
0.3389962543733804,0.030831976267438,-0.4160675304194148,-0.1824616977155269,0.2284141913317472,0.4155655371463078,1
-0.4556623609181983,-0.416066469977671,0.3609336030810291,0.3854520846773246,-0.4410136511802367,-1.9603427680761936,0
-0.4320702326129401,-0.4070611531076142,-0.3259026116901891,-0.1902949912657731,-0.4264446300541388,0.0712310001575394,0
-0.380949802536499,-0.4043702495256447,-0.4587474762755686,-0.2372947525672505,-0.4118536345372022,0.0712310001575394,0
-0.42868213393341,-0.3885803519154094,-0.2213226119102093,-0.1667951106150344,-0.394845456028002,1.4256135123133615,0
0.7853533429111952,0.7354573486444481,-0.338056503556511,-0.1942116380408962,0.6627819750415157,-0.181280993634224,0
-0.2016047849340137,-0.371601188277384,-0.4898388275615086,-0.2294614590170042,-0.4125348406532038,-0.2386700831323521,0
0.187702700838182,0.4443560689745939,-0.2467609902350692,-0.1041287622130646,0.1598321175239773,-1.2946293298979084,1
-0.2457995427096505,-0.3017794216500581,-0.4075880709777948,-0.1785450509404038,-0.3445460753980804,0.1860091791537955,1
-0.4601466091705177,-0.4348853086866294,-0.1125028824094196,-0.0414624138110948,-0.4569231101474988,0.0712310001575394,1
0.170313782615299,0.2618042167575809,-0.3018774766055991,-0.18637834449065,0.327584617187071,0.2433982686519236,1
-0.0785869078787182,0.8230034943213641,0.1772119818459296,-0.1589618170647882,0.74652637852803,0.0712310001575394,0
-0.4092753039969832,-0.4232651845146917,-0.4926653140420486,-0.2372947525672505,-0.4437384756442429,0.0712310001575394,1
-0.4592746720103445,-0.4349749303317781,-0.5093415842772345,-0.2372947525672505,-0.4569011357566601,-3.831227085715168,0
-0.452797424534772,-0.4312277601451103,-0.4293520168779527,-0.2137948719165117,-0.4518690002545841,0.5073880803433126,0
-0.4538935741075612,-0.4239189104925996,-0.1591399093383295,-0.2177115186916349,-0.4405961377543003,1.4830026018114897,0
-0.0615218520296138,-0.198541437259593,-0.4138063412349828,-0.1824616977155269,-0.2911483056598937,0.2663539044511748,1
-0.4596981843452858,-0.4306260102129337,1.1755270067726549,-0.1628784638399113,-0.4539345929934276,0.0712310001575394,0
-0.3945271097449105,0.1767567212592792,1.491528195297026,0.0407871684664905,0.4431039898264323,0.0712310001575394,0
-0.4475658015737327,-0.4311562689297922,-0.4751410978627007,-0.2255448122418811,-0.4532973356591035,1.6666476882054997,0
-0.4191655626423766,-0.3633980543683954,-0.1619663958188694,-0.1550451702896651,-0.3787821763248685,0.7484222562354506,0
-0.4601466091705177,-0.4347531787512917,0.1192690089948597,-0.2098782251413887,-0.4567692894116276,-0.95029479290914,1
1.793611649954921,1.464466281355169,-0.359255152160561,-0.1981282848160193,0.8754061807973572,0.851722617332081,1
-0.0611979896558352,0.0167659508406206,-0.2959418549964651,-0.1824616977155269,0.2077143151616353,-0.4337929874259875,0
-0.4585023848113339,-0.4298125561143153,0.1138986846818338,0.0642870491172292,-0.452616129543102,0.0712310001575394,0
-0.4601466091705177,-0.4294952252874037,9.349160611198204,1.1296149719507165,-0.4509460758393562,0.0712310001575394,0
0.4963684555395006,-0.0901180533278124,-0.4646830978847027,-0.221628165466758,0.0504875487103077,0.3696542655478053,1
1.0344782458178283,0.9560496121256694,-0.340035044092889,-0.1942116380408962,1.061770989500881,0.0712310001575394,1
-0.4593992344617978,-0.4277198279037565,1.3148727902632766,0.1896197459211689,-0.4518909746454229,0.0712310001575394,1
0.2048175816678677,0.0059107826725854,-0.3985433142400669,-0.1746284041652806,0.132759668010625,0.0482753643582882,0
-0.3898186490799751,0.4027204868643937,2.056825491405025,0.1191201039689528,0.4862397190429181,0.0712310001575394,0
-0.4536693616949452,-0.4193618285648292,-0.0212073690879778,-0.119795349313557,-0.4437824244259204,0.0712310001575394,1
2.0309778574443613,3.178073872009506,-0.2264102875751813,-0.1667951106150344,4.858572161794346,-0.1468475399353472,0
-0.3891460118421272,-0.3696693153012907,-0.342296233277321,-0.1942116380408962,-0.3695529321725892,0.0712310001575394,0
0.1784103419597645,-0.2312088972536518,-0.4737278546224306,-0.2255448122418811,-0.1843747405743589,0.4155655371463078,0
-0.4601715216608084,-0.4349568643084477,-0.1619663958188694,-0.0649622944618334,-0.4569670589291764,0.7484222562354506,1
0.5586496812661589,-0.0031177527408244,-0.4508333141300567,-0.221628165466758,0.1784664009552458,2.2979276726849083,1
0.087803614772622,2.193298482629104,0.5050844135885687,-0.119795349313557,3.4098005737949006,0.0712310001575394,0
-0.0306303640691913,-0.0613619034864016,-0.3533195305514269,-0.1981282848160193,-0.1949004737861249,0.4270433550459334,1
-0.2514297655153404,-0.2318510300615081,-0.330707638707107,-0.1902949912657731,-0.1852317418170705,-0.2501479010319777,0
-0.052777567937591,0.1632555730432244,-0.2224532065024253,-0.1667951106150344,0.047982468154689,0.1515757254549187,1
1.5327280516310948,0.1599852685846777,-0.4782502329912946,-0.2255448122418811,0.045235669299844,0.0138419106594113,1
0.6678909511907175,-0.2455486503066868,-0.5067977464447485,-0.2372947525672505,-0.2970813911863588,0.0597531822579138,1
-0.4577799225929047,-0.4119476742843501,1.491245546648972,0.0407871684664905,-0.4317844070279575,0.0712310001575394,0
-0.1311273499017272,-0.206228288662285,-0.3914770980387169,-0.2059615783662656,-0.199383249517232,-0.0779806325375935,1
2.816219551406069,1.5554937915920706,-0.4106972061063888,-0.1785450509404038,1.2231509158207337,-0.181280993634224,1
-0.3826687643665548,-0.3533755978425643,-0.313183422527759,-0.18637834449065,-0.3678389296871659,0.0712310001575394,0
2.9857490478340334,2.772119700703772,-0.340035044092889,-0.1942116380408962,3.0445202748821933,0.4155655371463078,0
-0.0865838172620211,1.1106252128132406,0.3609336030810291,0.3854520846773246,1.0216897006109824,0.0712310001575394,0
-0.4167490510841822,-0.3732458082621994,-0.2326285578323693,-0.0962954686628184,-0.3743213749846001,0.0712310001575394,0
3.7962270944601832,1.8867903952127183,-0.4242643412129808,-0.18637834449065,2.958864099392707,0.7254666204361992,1
1.2836031487244617,0.0157147079429446,-0.4870123410809686,-0.2137948719165117,0.0351274495140144,1.76994804930213,0
-0.4074317797154741,-0.3584947230950848,-0.2264102875751813,-0.1667951106150344,-0.3443483058805315,-0.1468475399353472,0
-0.1003355119024673,-0.3695273633746593,-0.5036886113161546,-0.2333781057921273,-0.3605873807103751,0.082708818057165,0
-0.4088517916620419,-0.4256259403761927,-0.5031233140200466,-0.2372947525672505,-0.4490782526180616,0.0712310001575394,0
0.4674699668023311,0.4523134920849895,-0.334382071131809,-0.1942116380408962,0.511795935588396,0.0712310001575394,1
0.8383422097594361,1.3308182848056864,-0.2461956929389612,-0.1041287622130646,1.0335119228822354,0.1745313612541699,0
-0.4543419989327932,-0.4325785576756187,-0.4494200708897867,-0.1981282848160193,-0.4549454149720105,1.9650709535957651,0
-0.407954942011578,-0.4013173814120652,-0.4022177466647688,-0.221628165466758,-0.411875608928041,0.7254666204361992,0
1.0344782458178283,0.2082901437995437,-0.4494200708897867,-0.1981282848160193,0.0859981643057438,0.6795553488376969,0
-0.4600220467190644,-0.4341002900578876,0.3609336030810291,0.3854520846773246,-0.4562638784223361,0.0712310001575394,0
-0.4597729218161578,-0.4125885189622006,9.349160611198204,1.1296149719507165,-0.4269500410434303,0.0712310001575394,0
1.0741140178702735,0.3879928134601332,-0.4262428817493587,-0.2137948719165117,0.2376873842657039,-0.8469944318125096,1
0.328956520786243,0.0413021223767605,-0.4115451520505508,-0.1785450509404038,0.243818239309718,1.3337909691163568,0
0.0410677829873376,-0.2886696395329943,-0.4796634762315646,-0.2255448122418811,-0.3334709824153454,-0.3764038979278594,1
-0.3606212104593178,-0.3606768797312913,-0.3801711521165569,-0.1667951106150344,-0.3575109659929488,0.0023640927597857,1
-0.4557869233696516,-0.4264359165237956,-0.1195690986107696,-0.1432952299642957,-0.447298326960122,0.0941866359567906,0
-0.3263167113290743,-0.2732291149835629,-0.2792655847612791,-0.1785450509404038,-0.2405632579490681,0.0712310001575394,0
-0.423575073423824,-0.3165775879688822,0.1627969007951756,-0.1589618170647882,-0.357027529394496,0.0712310001575394,1
-0.3648314213184399,-0.1664295155337552,0.0720666847698419,-0.1707117573901575,-0.2303012174273672,0.0597531822579138,0
-0.452797424534772,-0.4351211330874285,-0.5432594220437145,-0.2412113993423736,-0.457098905274209,-0.2731035368312289,0
-0.4562851731754649,-0.415365727254554,0.5406981432433726,-0.1981282848160193,-0.4306637130951807,0.0712310001575394,0
-0.147195906139205,0.0626480467342098,-0.1958842335853493,-0.0806288815623259,-0.0369265780462794,-0.2042366294334752,1
-0.2858837395873277,0.2862220091461942,0.3609336030810291,0.3854520846773246,0.5076647501107091,-0.95029479290914,0
-0.2659537473547971,-0.3622870422384535,-0.4615739627561087,-0.221628165466758,-0.3596644562951472,-0.9388169750095144,0
-0.4580290474958113,-0.4329570746778025,-0.331555584651269,-0.1942116380408962,-0.45389064421175,0.1400979075552931,0
0.0379786341912954,4.717389228856569,1.7176471137402256,0.0721203426674755,6.434070061760919,1.76994804930213,0
-0.4478149264766394,-0.4227164411322509,-0.325619963042135,-0.1902949912657731,-0.4404862658001064,0.0712310001575394,1
-0.1553173779739613,-0.308592598876364,-0.4528118546664347,-0.1981282848160193,-0.3683443406764575,-0.5944824380207461,0
-0.4595985343841231,-0.4323484332500951,0.3609336030810291,0.3854520846773246,-0.4548575174086554,0.0712310001575394,0
-0.4522991747289588,-0.43038017060134,-0.4132410439388748,-0.2098782251413887,-0.4507483063218074,0.0712310001575394,1
-0.4572816727870915,-0.4340062565674693,-0.4612913141080547,-0.221628165466758,-0.4558683393872384,1.4370913302129873,0
-0.4584027348501713,-0.4313871662333193,-0.1054366662080696,-0.1393785831891726,-0.4530116685781996,0.0712310001575394,0
-0.4554381485055823,-0.4126400441624298,0.4739930623026288,-0.1237119960886802,-0.4381130315895204,0.0712310001575394,0
-0.4539932240687239,-0.3810834352820622,1.3388979253478663,-0.0257958267106023,-0.4053931636306068,0.0712310001575394,0
-0.4588760721656939,-0.3797886070003026,8.130379640789359,0.1152034571938297,-0.3756837872166033,0.0712310001575394,0
1.0533370009678604,0.2105382526920436,-0.4502680168339487,-0.1981282848160193,0.160601221203334,0.4040877192466821,0
-0.3959969466720597,-0.0936539701935406,0.6181438728101685,-0.1080454089881877,-0.0842813903038072,0.0712310001575394,1
-0.4471921142193728,-0.406457020134927,-0.0641699635921857,-0.2059615783662656,-0.4149080748637899,0.0712310001575394,0
-0.4478149264766394,-0.4067275274361302,-0.0449498555245137,-0.0101292396101099,-0.419105183513993,-1.4208853267937902,0
1.394937067833436,0.1452200139875001,-0.4751410978627007,-0.2255448122418811,0.0981060536579005,-0.0779806325375935,1
0.4901652454571254,-0.1672990032876228,-0.4819246654159966,-0.2255448122418811,-0.2692178636028112,-0.0205915430394654,1
0.5271602935387605,0.6561980653268931,-0.3018774766055991,-0.18637834449065,0.7716211328658938,0.082708818057165,1
-0.4546409488162811,-0.4219656223551611,-0.0322306663620838,-0.1237119960886802,-0.4459798635097964,-1.2601958761990315,1
0.3251698222620622,0.1161793162278235,-0.3900638547984469,-0.2059615783662656,0.008252769518211,-2.304677305064962,0
-0.4580290474958113,-0.4338845282819279,-0.4220031520285487,-0.2137948719165117,-0.4552750308345918,-1.627486048987051,0
1.2240373844394856,1.659364022392598,-0.2716340712638212,-0.1785450509404038,1.5466578977489582,-3.30324746233239,1
-0.460046959209355,-0.434203340458346,0.3609336030810291,0.3854520846773246,-0.4563517759856911,1.7355145956032532,0
-0.4591750220491818,-0.4310216593441935,0.2761390086648293,0.3267023830504778,-0.4531654893140709,-1.2946293298979084,0
1.3473791238685595,0.9318198867178926,-0.3781926115801789,-0.2020449315911424,1.5539314211165876,-0.0779806325375935,0
1.2156169627212414,1.6488929423890215,-0.2716340712638212,-0.1785450509404038,1.5366375755264838,-0.1583253578349727,1
-0.4503061755057057,-0.424336264614456,-0.3066825036225171,-0.18637834449065,-0.4453206317846336,0.0712310001575394,0
-0.4435299781466453,-0.4270155750263739,-0.4375488276715187,-0.1942116380408962,-0.4493419453081267,0.0712310001575394,0
-0.0178253440597904,0.1082024423543413,-0.2750258550404691,-0.1158787025384339,-0.0207314519981133,2.1142825862908983,0
0.3760660399258874,-0.1908032538761725,-0.4796634762315646,-0.2255448122418811,-0.2233573099223191,-0.181280993634224,0
1.446879610089469,0.1491423698549472,-0.4765543411029706,-0.2255448122418811,0.402473341165565,0.438521172945559,1
-0.4434303281854826,-0.3990561013902567,-0.0751932608662917,-0.0257958267106023,-0.4266423995716876,-1.5930525952881742,1
-0.4414124164719389,-0.3988651361169073,-0.1229608823874175,-0.0453790605862179,-0.4264885788358163,-1.2601958761990315,1
-0.4437791030495519,-0.3791695961260491,0.1984106304499795,0.1034535168684604,-0.3822541300773925,1.4256135123133615,0
-0.4225287488316161,-0.2790094373680245,0.3609336030810291,0.3854520846773246,-0.2274225722274897,0.0712310001575394,0
-0.4540928740298866,-0.4325751441311036,-0.4530945033144887,-0.221628165466758,-0.4536709003033624,0.0712310001575394,0
0.167274458799838,-0.0563004542548876,-0.4115451520505508,-0.1785450509404038,0.1002375695692602,-0.1583253578349727,0
-0.400481194924379,-0.2781730545553041,0.0305173335059039,-0.1080454089881877,-0.2471775495915349,0.0482753643582882,1
-0.3998334701768218,0.2197917922142044,1.8259015459449073,0.0329538749162443,0.2802737537112208,-1.627486048987051,0
-0.415802376453137,0.0373778343143048,1.7798298163121056,0.0251205813659981,0.238038974519124,0.0712310001575394,0
-0.4597729218161578,-0.4330697860533038,0.3609336030810291,0.3854520846773246,-0.4547696198453004,0.0712310001575394,0
-0.4362804434720623,-0.3358932584210507,0.3609336030810291,0.3854520846773246,-0.3243735846080987,-0.6059602559203716,0
0.0379786341912954,-0.2850636483949544,-0.4776849356951866,-0.2255448122418811,-0.3135402099245901,-0.1238919041360959,0
-0.0791349826651128,-0.3040785726940351,-0.4683575303094047,-0.2255448122418811,-0.2642956000549289,-0.0779806325375935,0
-0.457829747573486,-0.4232960996348293,0.5163903595107286,0.3462856169260934,-0.4441779634610181,0.0712310001575394,0
-0.1613212881340111,-0.0966102285566904,-0.2959418549964651,-0.1824616977155269,0.040928688695447,-0.6289158917196229,0
-0.4596981843452858,-0.4326317574448554,0.410114467842425,-0.1315452896389264,-0.4547036966727841,-0.2845813547308545,0
-0.4597978343064484,-0.4334719724443429,0.2227184141826234,-0.0649622944618334,-0.4556925442605284,0.0712310001575394,1
0.4864034594232352,0.0005147738753334,-0.4429191519845447,-0.1942116380408962,-0.0893794489783995,0.0712310001575394,1
1.0723452310596366,0.9754436974919368,-0.342296233277321,-0.1942116380408962,1.4294464970150127,2.7570403886699326,1
0.237278556516602,0.4683635919563823,-0.2603281253416612,-0.2255448122418811,0.8721100221715432,-2.281721669265711,0
-0.3895944366673592,-0.1999482040388504,0.1839955493992255,0.0956202233182141,-0.1425574748081987,-0.9388169750095144,1
-0.4546658613065718,-0.415923487547035,0.2057594952993835,-0.0688789412369566,-0.4416728829053994,0.7484222562354506,1
-0.4600718716996457,-0.4338493623327714,0.8623523047288238,0.0838702829928448,-0.4556925442605284,-1.0535951540057704,1
-0.3522007887410736,-0.4076103473355571,-0.4878602870251306,-0.2372947525672505,-0.4270599129976241,0.0712310001575394,0
-0.4580290474958113,-0.4347163382331279,-0.5031233140200466,-0.2372947525672505,-0.4568132381933051,-0.6403937096192485,0
0.239271555739855,-0.1466695368393604,-0.4533771519625427,-0.1981282848160193,-0.2136226547807484,0.0712310001575394,0
-0.2019784722883737,-0.3917259653894014,-0.5067977464447485,-0.2372947525672505,-0.420467595745996,0.7713778920347018,0
-0.4445763027388532,-0.4154716759475253,-0.2696555307274432,-0.1981282848160193,-0.4349706936995777,-0.1698031757345984,0
-0.2219832019917763,-0.3750660969765463,-0.4884255843212386,-0.2372947525672505,-0.3996358732308516,0.0712310001575394,0
-0.4348355190352038,-0.4104738281350442,-0.331555584651269,-0.1942116380408962,-0.4362891571499033,0.0712310001575394,1
-0.3606212104593178,-0.4094970069484492,-0.4872949897290227,-0.2294614590170042,-0.4391238535681033,-0.032069360939091,1
-0.3652798461436718,-0.4111865504672145,-0.4884255843212386,-0.2294614590170042,-0.437871313290294,-0.3190148084297314,0
-0.4423341786126935,-0.3830774605309318,0.0910041441894598,-0.2333781057921273,-0.4131720979875278,0.0712310001575394,0
-0.395972034181769,-0.4039620733300791,-0.4375488276715187,-0.2177115186916349,-0.4352343863896428,0.2089648149530467,0
-0.3683440824494234,-0.4177816150803002,-0.5022753680758846,-0.2333781057921273,-0.4315646631195698,-2.3850220303623413,0
0.6738699488604768,-0.103802824476184,-0.4796634762315646,-0.2255448122418811,-0.1774308330693108,-0.032069360939091,1
-0.4585272973016246,-0.4182240877372683,1.576322789713226,0.9337826331945606,-0.4386404169696506,2.1028047683912727,0
1.2650433434579174,0.5707056819278624,-0.4160675304194148,-0.1824616977155269,0.6753733009921252,2.7914738423688092,1
-0.4110191783173296,-0.3607691098397015,-0.2134084497646973,-0.1667951106150344,-0.3576428123379813,-0.7896053423143815,0
-0.3132874789070574,-0.3448811855360301,-0.4092839628661188,-0.1785450509404038,-0.3243296358264211,0.0712310001575394,1
0.7853533429111952,-0.0567426048793544,-0.4771196383990786,-0.2255448122418811,-0.0310594156923305,0.7484222562354506,0
-0.4485623011853593,-0.4328756004549401,-0.5014274221317226,-0.2333781057921273,-0.4540884137292988,0.0712310001575394,0
1.3070707145782663,0.5997762321004219,-0.4155022331233067,-0.1824616977155269,1.0654407127709535,0.0712310001575394,1
-0.3606212104593178,-0.4074359989392816,-0.4827726113601586,-0.2255448122418811,-0.4376735437727451,-0.3419704442289826,1
0.783883505984046,-0.0797047781582429,-0.4810767194718346,-0.2255448122418811,-0.2077774668176383,-0.3075369905301057,1
1.660055789506675,0.3597159445906042,-0.4615739627561087,-0.221628165466758,0.7122683032104031,0.0712310001575394,0
1.9064154059910448,0.2562729865129773,-0.4796634762315646,-0.2255448122418811,0.1264969666215784,-0.1353697220357215,0
-0.4081293294436127,-0.4350633926599216,-0.5432594220437145,-0.2412113993423736,-0.4570329821016927,0.0712310001575394,0
-0.3532471133332814,-0.4060783099132424,-0.4841858546004285,-0.2372947525672505,-0.4253898592938783,-1.2946293298979084,0
-0.4594241469520885,-0.4332738258462114,-0.0641699635921857,-0.2059615783662656,-0.4550772613170431,-2.304677305064962,0
-0.4261659724140529,-0.2698073586395925,0.5163903595107286,14.446214007369305,-0.2359925846546061,0.0712310001575394,0
-0.0262457657780346,-0.2213726399201489,-0.4358529357831947,-0.1902949912657731,-0.2164353768081097,-0.9043835213106376,1
-0.3109457048197351,0.0377835952661097,0.1489471170405296,9.354573199709254,-0.1253735011722883,0.0712310001575394,0
0.9951912486294524,0.887500775570006,-0.3448400711098069,-0.151128523514542,1.488733403497987,-2.281721669265711,1
-0.4557869233696516,-0.394554698881984,1.4349984656862262,0.0329538749162443,-0.4028221599024719,0.0712310001575394,0
0.1411163439946415,-0.2796535023708894,-0.4870123410809686,-0.2137948719165117,-0.2873467360447881,0.0712310001575394,0
0.2683444319090591,0.5801818425182635,-0.2388468280895573,-0.1002121154379415,0.2551130762008406,-0.1927588115338496,1
-0.3232524750233227,-0.4349536761866836,-0.5432594220437145,-0.2412113993423736,-0.4568571869749826,0.0712310001575394,0
-0.3357087201686544,-0.3420634011484962,-0.3801711521165569,-0.1667951106150344,-0.3326359555634725,0.0941866359567906,0
-0.385608438220853,-0.4133188242689491,-0.4796634762315646,-0.2255448122418811,-0.4386843657513281,0.0712310001575394,1
-0.4393197672875232,-0.2547584578151531,1.3388979253478663,-0.0257958267106023,-0.304838351152441,0.0712310001575394,0
0.1685200833143712,0.2151172328299114,-0.3174231522485691,-0.1902949912657731,0.1649741249802471,0.1630535433545443,0
-0.4184181879336566,-0.4230120669685658,-0.4802287735276727,-0.2137948719165117,-0.4454964269113437,0.5073880803433126,0
