PC1,PC2,PC3
-0.7278868828119771,-0.526636356821843,0.18934831957262602
-0.17496271371112196,-0.07218332045241127,0.02653825800973552
-0.7021594681678857,-0.49020712131341715,0.14405756986442106
-0.6982857842781094,-0.551105323572404,0.18166891653353442
-0.5260528119992604,-0.20418132544013962,-0.02392904298138344
-0.29715961790370865,-0.2659287861266001,0.01912621624579242
-0.4986242555946439,-0.15772523049806256,0.05862186391459075
-0.4105067512139947,-0.267320891540984,0.01812219501959903
-0.23271097403529525,-0.06882886755641844,0.024588764383701858
-0.6576241753742526,-0.5397763858306913,0.19416735655482276
-0.7198313259965022,-0.5243278443097841,0.18744858098549108
-0.6775921770073273,-0.25414206066495904,0.09049012793123436
-0.7275701235362276,-0.095640602166862,0.036030255776091834
-0.7933465130324756,0.23368016833058766,-0.08308297272980628
-0.7391422287900044,-0.4752003130013707,0.12176741579609762
-0.7213548261839597,-0.28828020437527196,0.022084572332457905
-0.7254784361685915,-0.5152485154959558,0.16182844102077476
-0.7296805912009658,-0.5441674855030265,0.19551493278753074
-0.8423991703070618,0.5660311215293637,-0.8298576824009718
-0.785791202387195,0.02168801547061659,-0.23708558897008428
-0.7334376286963669,-0.49490116615127855,0.11398702205042094
-0.3098819923126981,-0.40211594951227503,0.10418807045893914
-0.75631124753522,0.006846636628830666,-0.0006702310040600697
-0.7849385121454526,0.12737377168566072,-0.31311628066841596
-0.738680866973153,0.1941209778175805,-0.4076912553632405
-0.8077925433939501,0.2681550597802446,-0.32113229830760703
-0.7815585633248151,0.32255947437107463,-0.5095167698128505
-0.7189477999586603,-0.6132642427983073,0.21976567287673857
-0.7053145072190885,-0.6143997996476303,0.22093719561535988
-0.6975106869561495,-0.615048429876252,0.22160686874379645
-0.7212398678088587,-0.6130760005357042,0.21957049736551457
-0.6865868737558476,-0.20408574415171146,-0.030391627048719533
-0.7304308028664822,-0.49354567891022216,0.14575328323703118
-0.8207487665367088,0.4365689880746171,-0.1523122066667924
-0.7237954422358187,-0.6128625374436906,0.2193504922046516
-0.8446402289319119,0.6022952112181171,-0.525221021696723
-0.7590055798018304,-0.2711293382903897,0.008055697617246612
-0.7889469426776977,0.10038284788074327,-0.03447014213284302
-0.7540261009387507,-0.3338724518226405,-0.017905770313291353
-1.4932750157973986,7.304528137586135,-5.678191867309297
-0.826602788059265,0.5186401175657995,-0.1837851010450277
-0.7255138742344168,-0.49184527731549454,0.1443483222818531
-0.7664426913609962,-0.08212275548532097,0.030833876886450055
-0.7609876547360156,-0.13123937764653237,-0.07431870039095137
-0.8124844207849353,0.5444898963155216,-0.09817059984532442
-0.5486805479425196,-0.4655153101433006,0.13419268037595258
-0.7029396354597077,-0.5880174117495784,0.20093834335074753
-0.7183184448501171,-0.570338976773589,0.1832271029055745
-0.42031013900622366,-0.5046108172641854,0.16119296209957243
-0.22904108154318673,-0.5393960365610097,0.18957217811675575
-0.6996715477698703,-0.5201152714139253,0.1623980084253982
-0.7202368007663748,-0.5885070557963488,0.20096123086097983
-0.7354244952229747,-0.500060331174392,0.11893761329345631
-0.6311771448393696,-0.1150252673591314,0.04022912972590187
-0.7008149007620558,-0.30470466207858204,0.034129385554698834
-0.6051802220680691,-0.48495327762863244,0.11177975884938407
-0.6901619881155214,-0.4809569429862596,0.10835787304478058
-0.6575269437869372,-0.5369616198897377,0.17521219064280616
-0.7376996743710861,-0.4148018290019167,0.04612370012115881
-0.30875808118367354,-0.1966042028579725,0.07134089797500424
-0.7133517211615863,0.012441122040811076,-0.002845323556027612
-0.6215183877048797,-0.23397529302926998,0.0857145179868839
-0.7340954708932736,-0.5153029264356181,0.16144452567944675
-0.7369054228611677,-0.44062536802855284,0.1154210674569094
-0.8076851346925695,0.26091748896658634,-0.5665501055304549
-0.7667580935387569,-0.031595847173476514,-0.19984554013226713
-0.7744226561340048,-0.04671295961282924,0.017485543806854145
-0.7656735621516794,-0.08691457356992698,-0.2443754245993577
-1.5270520526298252,7.299128094720525,-5.675833217442542
-0.5939013872522535,0.010144674213442104,-0.002534694021833062
-0.8102131632556866,0.20572123812185447,-0.5181747576644684
-0.7361311273952821,-0.470111045723982,0.09498061859110013
-0.8001731824423647,0.15575620007692387,-0.4738991657547189
-0.8046991328551214,0.4973147793837179,-0.1775828598989301
-0.6539504167960611,-0.1397239267726451,0.05160834953875018
-0.721014826509717,-0.47903481095263367,0.10462072425223283
-0.7346660886477838,-0.46798849073617294,0.09298549740237197
-0.8227144562786358,0.5331724596237734,-0.18672608068470165
-0.7632638171920141,-0.11652289493288341,-0.08343131131278872
-0.6300656734094675,-0.6206563209073926,0.22739593957341475
-0.7520442473421316,-0.1149190489746141,-0.0841513089435102
-0.7261340567499157,-0.5810320049831298,0.19344898530206955
-0.7316104116005916,-0.3020963262205653,0.029396450801344825
-0.7545449625072681,-0.3109222605574708,0.03641992360469707
-0.7348428622550948,-0.3083131961127653,0.03525739780603797
-0.7171782342269138,-0.531947401575887,0.1511833804543773
-0.5668394742176367,0.12742774475835034,-0.3450795649093289
-0.2390287316251446,-0.1265740734816938,0.04703920348188354
-0.6516619347797947,-0.5215550515683217,0.18783269072505196
-0.8378765464086175,0.5255827782337643,-0.7953527169960352
-0.7219075844475891,-0.5456117571880511,0.1972415218699915
-0.7491147447685249,-0.36656820204422214,0.06941880312420562
-0.7155486283809549,-0.5877870001528708,0.20037926254958785
-0.7237493201573296,-0.5054761826159632,0.12491039150030822
-0.782686229546226,0.030043222375356296,-0.36030682583236046
-0.7286289552347051,0.1455585439500807,-0.4581133961998736
-0.6952776703792484,-0.5679781775690573,0.1817833203536812
-0.29698911595425515,0.2564806885563049,-0.4330122811920972
-0.66470192876549,-0.49167311724463375,0.1147848575410313
-0.6095225995996774,-0.5352203706576069,0.1756662174241709
-0.7170670481919948,-0.5223998827417146,0.18568813739527806
-0.7397240856123254,-0.20002532378142443,-0.032764674180459266
-1.5298395395565032,7.298685875366546,-5.675643726378774
-1.5298395395565032,7.298685875366546,-5.675643726378774
-1.4671210837062527,7.308635810831075,-5.6799072753135516
-0.7080368595411912,-0.3415148646146844,-0.012676279415940486
-0.6394166522444039,-0.6198784589690113,0.22659307413137464
-0.6836712276554113,-0.6161979969509128,0.22279399521369414
-0.7665488212988166,1.5219429386320047,-0.7879934681280276
-0.7237954422358187,-0.6128625374436906,0.2193504922046516
-0.7343935081676182,-0.4854271437742749,0.14306078080245102
-0.7833842385109261,0.10090774254621683,-0.03455152478697846
-0.7271736340211076,-0.5260519436264056,0.18879427772896987
-1.461546109852897,7.309520249539033,-5.680286257441088
-0.8017422631275319,0.12467299894770513,-0.443573339818958
-0.6528384958917263,-0.12991291704785665,0.04759054294685905
-0.7280169894674242,-0.5286808028470289,0.19133980346053814
0.07799032539827754,0.9858568158905163,-0.3579638889978871
-0.7807075066481117,0.0420222070564832,-0.3718842944857697
-0.4513187989830008,-0.09853694014317307,0.03741058483860287
-0.09871480190753926,-0.5375001108549609,0.19289006879951287
-0.6930004624545995,-0.4763910498415477,0.1365726254294342
-0.1419931076147185,-0.44023082370259636,0.13240075902093607
-0.6633511704199283,-0.49927432476875905,0.12222998337494745
-0.6886269773827712,-0.533209816508214,0.1538154204267052
-0.49115547152314093,-0.30016396911633547,0.03335967730363863
-0.7457065207215088,-0.24491780474788902,-0.005689277352366986
-0.7703109674157418,-0.0499571478396499,-0.18762333445890264
-0.7793076095101785,0.009326588382586765,-0.3397402450684689
-0.7659972494016614,0.07643484974789089,-0.31659098613016634
-0.7328420675576801,-0.48608951758929664,0.11086446358293578
-0.7988177397659487,0.2645186005466368,-0.09177515196841998
-0.7471350495299365,-0.3876159218480841,0.018819670310068586
-0.6196276302059481,-0.33700521205459116,0.0548314499878858
-0.24050181666552675,-0.13877916358418732,-0.05556353251343718
-0.3344030037048517,-0.3067205265429153,0.04477710667677153
-0.7444132473971252,-0.4186780544518292,0.08242526411745793
-0.7687334565968692,-0.06679474669324661,0.02662324634763675
-0.7386914503777845,-0.4407787763200696,0.11546086682707808
-0.6828954755894148,-0.10815946473359192,0.040646030487028396
-0.7865635813877883,0.5838839221677106,-0.20599915038768377
-0.7007603992146324,-0.563194085441014,0.17696089826204744
-1.046379998052452,2.5288363073901503,-2.121642811196608
-0.9070396235450634,2.550441796558536,-2.1307969778283193
-0.7173650916734841,-0.47069853388940097,0.13505290470129236
-0.7809557649683774,0.03240370932350068,-0.24720529602122893
-0.746279783948934,-0.40024941377743806,0.06970870154494099
-0.7039699603590789,-0.4919866235565236,0.14563313976821823
-0.7281903723642861,-0.5262827760670602,0.1889769917394843
-0.7891349239216844,0.12574460315313488,-0.31185979343921005
-0.8261027076474173,0.4943065314072394,-0.17637420504155085
-0.8815592564877794,0.8766416791384695,-1.1099111899958471
-0.7209422521282095,-0.30551528838959435,0.033463916479664194
-0.7524596376991879,-0.3473089587313249,-0.01010722472197692
-2.3329834206877638,15.210593513165636,-11.570853109423775
-0.9346374684806398,1.9951085252910137,-1.7211805659184176
-0.7244321758019053,-0.5870250207955723,0.19939593737025338
-0.5124113303383647,-0.4644515302164586,0.1351771664672468
-0.6236376205610173,-0.5141285068040863,0.16036567623553444
-0.3786013888992551,-0.2724424416964044,0.01980890638641855
-0.7271659760471503,-0.5861841801133467,0.19849437503058065
-0.13434890708024638,-0.5380239965841704,0.1919927896177637
-0.7342094673382196,-0.48478939000040616,0.14245132156177717
-0.7035152681030608,-0.5382998629334559,0.1525810951648501
-0.7477412527963295,-0.3806287459690792,0.0778158504757911
-0.7995502528421725,0.30966435549155974,-0.10861676072292473
-0.7255621990476931,-0.5130380008553498,0.15965691233405163
-0.740556101273716,0.021148104378939988,-0.00797565836230358
-0.6725074483330824,-0.11727881087566232,-0.08125004517911769
-0.48037256669812406,0.23042224589425417,-0.42233520221227594
-0.5920786292590224,-0.42650276954659977,0.11056934240668452
-0.6989551016199756,-0.4923452718357882,0.11347851980779516
-0.6837993925333593,-0.5377059656203519,0.17476168360815414
-0.712553125092486,-0.49517880346871673,0.11546438404266061
-0.8610874129299281,0.7591047874138583,-1.0040546655998288
-0.7208439469512832,-0.4392468371432841,0.11506391843331516
-0.7177731314717818,-0.2248758875022593,-0.017778266383572036
-0.7132520521772597,-0.5258759112469036,0.1673546285842817
-0.7314760971756548,-0.4638294361909432,0.08911998428231929
-0.7231396916792672,-0.506674450911722,0.1809685100595958
-0.8861546303456804,1.0150540789548244,-0.9933490559209743
-0.6559795373142684,-0.6184949873618529,0.22516720284556546
-0.7224140506536783,-0.612977922898833,0.2194694139132262
-0.7245966493534602,-0.6127956138797079,0.21928151761367834
-0.7536862012359672,-0.25364769602586756,0.09011723239469636
-0.40043140430598506,1.2719197031481098,-1.159852262309285
-0.6707859707225049,-0.6172646504685921,0.22389683117966558
-0.7233948386769979,-0.6128959992256819,0.21938497950013822
-0.6559795373142684,-0.6184949873618529,0.22516720284556546
-0.6845430824510506,0.26060289354402066,-0.5561867374031083
-0.5814874114661684,1.2446154674337528,-1.1484470043187147
2.468566383624448,-0.17709224915122698,0.05198507594617823
-0.43507831772844935,0.5138216497325879,0.01704374614973104
-0.7105223534837581,-0.6139647964817431,0.2204888607740337
-0.6730089689935963,-0.6170821774787462,0.22370760175387028
-0.842212893352148,0.6048463845741012,-0.527519023934115
-0.8924933426070806,1.0720388526663922,-0.813653216995761
-0.815350549740247,0.3631060858989899,-0.1293088935833466
-0.2589601422963306,0.1569669122174006,-0.38809198888678825
-0.9050674348479436,1.1440593367228005,-1.0883531939445152
-0.7913273016830072,0.06585764175209174,-0.1984597940828365
-0.7490199932436659,-0.2846135470164233,0.10431940121115364
-0.6340711896388335,-0.5069925999192142,0.18502509545530724
-0.447686263321758,-0.05467555887627985,0.021751340599603975
-0.8426439700451196,0.6238816503900183,-0.5407105842864142
-0.7639180665315515,-0.22234438908114415,-0.062104344085256086
-0.7864465045888819,0.14565841085713208,-0.32566061125352386
-0.7873309169614032,0.07294169532871758,-0.19959998331926762
-0.8910752202626966,1.072244983473624,-0.8137352542817095
-0.924441577097429,1.4549188891300981,-1.0486032449773124
-0.8294721722450772,0.7443347579279771,-0.2623755492850807
-0.7627506710919957,-0.2559454781274194,-0.10044790618582959
0.9443177929664245,-0.2236929838605233,-0.026067586339528843
-0.5542831841423678,-0.5435293745383413,0.16453960599069178
-0.7685596732255889,-0.17270662416289723,-0.05072014975175747
-0.7790954172643471,-0.04309212586869304,-0.22798155145700952
1.424402561280434,-0.03125828264972779,-0.1592865059872597
-0.7393047086119732,-0.34478256024389925,-0.011641316137110058
-0.70843461311798,-0.18644293274471077,-0.15344424997449538
-0.7570586715342744,-0.27116981140877694,0.0960864603983333
-0.3201038209569299,-0.4554383865851296,0.1691570694580198
-0.6736828431985317,-0.13531947037696673,0.05125661427577991
-0.7634552337945844,-0.20202231563506776,0.07173918131137312
-0.5953576580741575,0.17752297646993614,-0.3853537230784373
-0.7625458146666281,-0.12667863660927317,0.04733956556358146
-0.8359309259824008,0.7445676755330979,-0.6144428251519779
-0.7682045372072616,-0.1726667861875085,-0.05073323889906001
-0.6815682758028849,-0.5746021164502719,0.1886637132064742
-0.7726898981340813,0.46624198952239015,0.03653982172350775
0.1614788988203426,0.05961045438013384,-0.02114305365125523
-0.7552101499643329,-0.29294898978661,0.10659834883633984
0.12150709715886472,1.6278717030932917,-1.3979453280464327
-0.7854080694199024,-0.0031419470204199344,-0.2566460813891625
-0.8762061527252568,0.9318815680934796,-0.9879008711108702
-0.7417407608487951,-0.2806485960503543,-0.06918393007932104
-0.688376530865867,-0.5707428461728898,0.18449793163877495
-0.7547308254803758,-0.2166222596464931,-0.023126540479919164
-1.0011351872118648,2.2143905533579114,-1.886696301166058
-0.7257260563924057,-0.5103917276227171,0.18449501965050474
-0.8472691106999303,0.5475346184471466,-0.8121458094514438
-0.7296222431735079,-0.3723881624260727,0.04901841862747973
-0.7879914597025623,0.06590987827673102,-0.022571405493119687
-0.7995938389680021,0.19355691056732083,-0.2748363801521489
-0.7636950722295148,-0.20204716270462253,0.071746769818952
-0.776638923608237,-0.1250940962672751,-0.2187926576265629
-0.7182962767560587,-0.5580022031241312,0.17115101406446373
-0.7605293286943473,-0.1264499142394433,0.0472622232039722
-0.7414043595540568,-0.447876162826985,0.072831386007144
-0.7324450055611282,-0.5258181402877504,0.1883339954567951
-0.7649828402479734,0.0041530747781032004,0.0012785774630351674
-0.7758719598254491,-0.08823575897503212,-0.10113860018331926
-0.09046370804635834,-0.36729290515198143,0.08776714835854965
-0.7550549086252506,-0.2929342329432245,0.1065942069675999
-0.8583336270288016,1.2413908808822427,-0.916242682273534
-0.765236355315021,0.014386078608957397,-0.1624577350835098
-0.7632077231331214,-0.22594592949307524,-0.02008648070602586
-0.7682780997665427,-0.172675179609774,-0.05073041307654537
-0.7563541101115191,-0.2775223401645611,-0.029406011156608985
-0.7746855670799369,-0.12962277223870422,-0.2032241620274255
-0.6928437783592342,0.17569610032934252,-0.062252793274126535
-0.8063845138167709,0.26325593764758404,-0.0911432696052231
-0.7993073079046502,0.14904186153997265,-0.24766605314005932
-0.8403180980412076,0.696496930889703,-0.5841947135345242
-0.8048076108719534,0.23651748078712018,-0.5424123891820688
-0.6788183366557561,-0.5416776561941603,0.19504987957222328
-0.7791062270624919,-0.05191840738843541,-0.12600360114428572
-0.7573131066341362,-0.2769876027184965,0.013919288843805788
-0.7386119843341792,-0.38965395292464594,0.08175162805720954
-0.6968267358805332,-0.4686199013529238,0.09592598137750422
-0.8781238002101055,0.9045191068226088,-1.13143159544356
-0.7279208110379514,0.7892130895264534,-0.28148562482553396
-0.7278192318147166,-0.004307334156934945,0.0013949419098724686
-0.7558685618349436,-0.26328955247162467,0.09392582493382418
-0.8050023722560551,0.7131311555849185,-0.5920578076811931
-0.7005821612452546,-0.5850321120482638,0.19802076412754546
-0.7483228746840433,-0.28454936550349147,0.10430248207448138
-0.7634552337945844,-0.20202231563506776,0.07173918131137312
-0.7380369994312822,-0.4398002371638594,0.1145204176042123
-0.7408226371286717,-0.4478300856226054,0.07282161270496061
-0.7785931547651631,-0.041661482558729465,0.017708191910922814
-0.7866405150576888,0.040909371984060736,-0.014432561235830553
-0.7822450730658271,0.015274069903398059,-0.0054397259322962995
-0.8485111040560026,1.2428692743993917,-0.9168608046847885
-0.6664523221629094,-0.05978728347193863,0.021783070479491753
-0.6202358446552875,-0.01843797910261294,0.007080766747548515
-0.5382027388591323,-0.588866378443138,0.20585165414474155
-0.7345607094135037,-0.45113919668799385,0.12035681781615602
-0.7772402711123609,-0.09832193603812059,-0.2341001412924375
-0.773905600422178,-0.09791080459007209,-0.23424669797282863
-0.7893168101227686,0.04885682841989286,-0.18713147069089398
-0.6090410443604614,-0.5141422191328313,0.18757554338101096
-0.8044877693378352,0.16888643961809485,-0.3937890684758752
-0.7825123097263486,0.015241372099394256,-0.005427976053973651
-0.756151132382243,-0.3008472618289488,0.02642381761347216
-0.7199025854626003,-0.24356818846729267,-0.005105389607341317
-0.7627506710919957,-0.2559454781274194,-0.10044790618582959
-0.6009648836903402,-0.4902626606755912,0.17661229680086435
-0.7330025154748845,-0.5258264551810495,0.18832045520631588
-0.7785762471276443,-0.06111524913786154,-0.11694824903492068
-0.7402786527462182,-0.37273918290015756,0.07055476713132093
-0.7365804043219354,-0.4999543904527592,0.11876433769421607
-0.8721732850670243,0.86143731567929,-0.9350396444136451
-0.742289613216329,-0.4457404019434315,0.07068067628165008
-0.7616103087559113,-0.008399883080026297,0.002854933250862883
-0.7515021419539765,0.06680447898208902,-0.02065231445360346
-0.7709765162098379,0.0643545360899171,-0.019748336116031096
-0.7854080694199024,-0.0031419470204199344,-0.2566460813891625
0.09691112381259515,-0.24800571925050666,0.09574253525594868
-0.767698679833019,0.19298570056585876,-0.2717290530103786
-0.8851463407005161,0.9939363274244934,-0.7639882967580681
-0.7875369282032445,0.014769028073551752,-0.16456511747481722
-0.7318646697343292,-0.5168787162087629,0.1850615107245173
-0.7396691498749539,-0.4399094577815096,0.11453421228906908
-0.59632814052155,0.05442886068373865,-0.36926830890766354
0.932449610927751,0.685743527145148,-0.7019956878963495
-0.43473971390646754,0.18205585953336917,-0.06468545482722297
-0.7518461338465151,-0.16955372451986783,-0.05257671404531864
-0.7388905045561259,-0.4639325800782239,0.08874372608410769
-0.7570586715342744,-0.27116981140877694,0.0960864603983333
-0.9295884144915127,1.454158225232435,-1.0482977725366207
-0.7736129171525626,-0.04239242052626499,-0.22824100557793983
-0.8734188215721583,1.0748098455258532,-0.8147549775736675
-1.0133895705140081,2.4889202188310193,-2.3706547605220902
-0.7841237508124982,-0.009425062017108254,-0.21744792634264404
-0.7791947738894971,0.7527031153796969,-0.6176819100471223
-0.7667086051893331,-0.17066963832247928,0.06272107866764552
-0.742289613216329,-0.4457404019434315,0.07068067628165008
-0.776638923608237,-0.1250940962672751,-0.2187926576265629
-0.7311816604509643,-0.5168602179572993,0.1850725824252994
-0.8252602376810924,0.43114979456423713,-0.5975119990176911
-0.7834061316175077,-0.047067763260594246,-0.22442038718464488
-0.8015323885429128,0.19329683879401666,-0.2747365523100621
-0.6261517314391671,0.24735340878673176,-0.08864861996517039
-0.7387233568936763,-0.47075402301256397,0.13389984765121657
-0.70492736866118,-0.1261355126697304,0.045506857695985815
0.21804571714540136,-0.33869724187731715,0.08396167036973048
-0.7378778302447924,-0.38959391052873443,0.08173852447091198
-0.7740523454064789,0.4662902851980585,0.03640338131132441
-0.7639503736618205,-0.2154250042282605,-0.02496490234155747
-0.766022034809099,-0.21340135014527656,-0.1314229817324494
-0.766507841618254,-0.1708498938321621,0.06291200784564277
-0.7336181770119512,-0.4645135262640081,0.1280826997865114
-0.6776204847682871,-0.5590549680014558,0.18993742747355183
-0.7876862150944445,0.2902784382876028,-0.4838884745707659
-0.6705321415312342,0.48051116114138837,0.030755040958818255
-0.7838075480058163,0.020247499560588928,-0.004943872854095503
-0.735877805275774,-0.5074870119786392,0.14268398745092375
