Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance
-0.37307745560464944,-0.2746297953485433,-0.14105039586287355,-0.057129000911587284,-0.24243108117036277
-0.4351593814089824,-0.4235747221550686,-0.44291915198454473,-0.2372947525672505,-0.44165090851456074
-0.43635518094293424,-0.43142097964596976,-0.5096242329252886,-0.2372947525672505,-0.45213269294464925
-0.41542868909877706,-0.40127873751189336,-0.3784752602282329,-0.23337810579212737,-0.41183166014636347
-0.43037618327317506,-0.4242332142139977,-0.46383515194054065,-0.22162816546675804,-0.4425298841481111
-0.45165144998140155,-0.4288353806919687,-0.3838455845412589,-0.23337810579212737,-0.4486827135829639
-0.32823497308145544,-0.3815381451740848,-0.45479039520281267,-0.20204493159114248,-0.38541844235817396
-0.4517510999425642,-0.42890816003729243,-0.3838455845412589,-0.23337810579212737,-0.448770611146319
-0.39300744783718006,-0.40078602778470174,-0.4318958547104388,-0.21379487191651178,-0.4111724284212006
-0.3672230203863435,-0.0023664509149826465,0.47342776500652073,-0.1237119960886802,0.12170654941872874
-0.3107962298779911,-0.1754437849073518,-0.1636622877071935,-0.15504517028966514,-0.10979365806760753
-0.16949258494934874,-0.3223678933608882,-0.45874747627556867,-0.22162816546675804,-0.3062886609477993
-0.4595237969132511,-0.4316528430470011,0.4739930623026288,-0.19421163804089625,-0.45244033441639186
-0.458278172398718,-0.42606235882213395,0.45138117045830894,0.21703627334703066,-0.44496904153121347
-0.43535868133130773,-0.3714649685292781,0.015254306510988021,-0.11196205576331085,-0.37194814077401406
-0.45902554710743787,-0.4335528348054525,-0.2665463955988492,-0.19421163804089625,-0.45498936375368804
-0.33570872016865444,-0.3021313709708737,-0.3100742873991651,-0.18637834449065002,-0.27921621143444697
-0.4488114260882659,-0.4259908676068159,-0.36914785484245094,-0.22946145901700427,-0.44488114396785844
-0.45902554710743787,-0.37877510631179445,9.349160611198204,1.1296149719507163,-0.3955706109256811
-0.41956416248702716,-0.4350781739517374,-0.5432594220437145,-0.24121139934237362,-0.4570329821016927
-0.45030617550570573,-0.3843784718367189,0.5700936026409885,-0.15504517028966514,-0.40167949157885635
-0.46012169668022707,-0.4349785370957942,-0.3208149360252171,-0.2059615783662656,-0.45692311014749887
-0.4478149264766394,-0.3999487432809774,0.07404522530621992,0.044703815241613674,-0.4186876700880566
-0.4321200575935215,-0.4350944043898096,-0.5432594220437145,-0.24121139934237362,-0.4570549564925315
-0.4435798031272266,-0.35532051313496554,0.5019752784599748,-0.15896181706478824,-0.36997044559852565
-0.43535868133130773,-0.3815767890742567,-0.07349736897796776,-0.13154528963892642,-0.39862505125226866
-0.4595237969132511,-0.43372705438872744,-0.13285358506930758,-0.2177115186916349,-0.4555606979154958
-0.45902554710743787,-0.4329941084154672,-0.16846731472411147,-0.15504517028966514,-0.45476961984530045
-0.4540430490493052,-0.4328282616772295,-0.4627045573483247,-0.20204493159114248,-0.4545938247185904
-0.45877642220453124,-0.43160067378176903,-0.027142990697111864,-0.0022959460598636844,-0.453253386877426
-0.45997222173848307,-0.4346461995543159,-0.18910066603205344,-0.2177115186916349,-0.45657151989407874
-0.45279742453477206,-0.4123308929610547,0.12350873871566978,0.06820369589235238,-0.43220192045389394
-0.4592746720103445,-0.43333514083448416,-0.14952985530449353,-0.2177115186916349,-0.45514318448955937
-0.42788493424410873,-0.36940396052011043,-0.09978369324698967,-0.0375457670359717,-0.3692013419191691
-0.4572816727870915,-0.43276965176196874,-0.37084374673077497,-0.22946145901700427,-0.4539345929934276
-0.46012169668022707,-0.4337651186303968,1.4542185737538984,-0.13937858318917265,-0.45527503083459187
-0.4592746720103445,-0.4333905304247306,-0.1616837471708155,-0.2177115186916349,-0.45476961984530045
-0.4558865733308143,-0.4243110172663438,-0.003965801556683918,-0.15896181706478824,-0.44261778171146615
-0.3352852078337132,-0.3559645781378304,-0.40504423314530885,-0.2098782251413887,-0.3512262902130634
-0.4371274681419448,-0.42421115498764955,-0.4403753141520587,-0.23337810579212737,-0.4424859353664336
-0.29335748667452677,-0.31732486438845625,-0.38921590885428486,-0.2059615783662656,-0.2995425229603
-0.4266393097295756,-0.37374495863941976,-0.14444217963952155,-0.14721187673941888,-0.3750025811006017
-0.43236918249642814,-0.3826163099888806,-0.13200563912514557,-0.04929570736134105,-0.3868687521535321
-0.45777992259290473,-0.4339360534821571,-0.43867942226373474,-0.2177115186916349,-0.45549477474297956
-0.43535868133130773,-0.4257274450206442,-0.46100866546000074,-0.22162816546675804,-0.4445295537144383
-0.4537939241463986,-0.4221361385646696,-0.10487136891196165,-0.13937858318917265,-0.43971716212074985
-0.33570872016865444,0.08301950074232457,0.3660212787460011,-0.10021211543794152,0.23588548421692568
-0.45613569823372097,-0.4278338596125138,-0.1577266660980595,0.8280331702662364,-0.4473422757417996
-0.42290243618597606,-0.38634287009545676,-0.25806693615722925,-0.17462840416528067,-0.39185693887393064
-0.4592746720103445,-0.4304935260418443,0.4739930623026288,-0.19421163804089625,-0.4509021270576787
-0.46012169668022707,-0.4349916760218526,-0.34003504409288904,-0.2098782251413887,-0.45692311014749887
-0.46012169668022707,-0.4349916760218526,-0.34003504409288904,-0.2098782251413887,-0.45692311014749887
-0.4572816727870915,-0.43242572105043897,-0.345688017053969,-0.19421163804089625,-0.4534731307858136
-0.4597729218161578,-0.43372029170619736,0.07545846854648983,0.044703815241613674,-0.4552091076620756
-0.4522991747289588,-0.43038017060134004,-0.41324104393887484,-0.2098782251413887,-0.4507483063218074
-0.45653429807837154,-0.39890213765132193,1.576322789713226,0.9337826331945606,-0.41754500176444104
-0.46022134664138975,-0.43423554370848927,3.385274137258821,0.30320250239973917,-0.4561320320773036
-0.4601715216608084,-0.4333402933545071,3.385274137258821,0.30320250239973917,-0.45514318448955937
-0.45030617550570573,-0.4080285387419173,0.051150684813845916,0.032953874916244325,-0.4274994008143993
-0.4402166169379871,-0.23235626685300548,1.6673356543866136,0.06428704911722927,-0.23570691757370224
-0.3556387124011851,-0.43499554041186983,-0.5432594220437145,-0.24121139934237362,-0.4569450845383377
-0.4597729218161578,-0.4333177510794068,0.25211387358023934,-0.11979534931355709,-0.4551212100987206
-0.3979899458953127,-0.3143686060253064,-0.1195690986107696,-0.04537906058621793,-0.3252525602416491
-0.45777992259290473,-0.43512757373745714,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.4582532599084273,-0.4228997098288161,0.781797440033434,0.6752839460364349,-0.4437384756442429
-0.4601715216608084,-0.43500558782591453,-0.2688075847832812,-0.19421163804089625,-0.45696705892917644
-0.45653429807837154,-0.4249336349046132,0.053129225350223915,-0.10412876221306465,-0.44595788911895773
-0.4266393097295756,-0.4126545356249943,-0.39741271964785085,-0.2059615783662656,-0.4325535107073141
-0.43535868133130773,-0.3829937320805594,-0.08593390949234365,-0.02971247348572546,-0.40018523300182063
-0.45877642220453124,-0.43396954486230604,-0.37367023321131493,-0.22946145901700427,-0.4558243906055609
-0.4570325478841848,-0.4330543284932351,-0.4033483412569848,-0.2098782251413887,-0.4548355430178167
-0.4592746720103445,-0.4308245754533168,0.40135235975275096,-0.021879179935479227,-0.4523963856347144
-0.4602462591316804,-0.43488926968639713,1.576322789713226,0.9337826331945606,-0.4568352125841439
-0.43037618327317506,-0.416543078079791,-0.40758807097779487,-0.2098782251413887,-0.43224586923557146
-0.43535868133130773,-0.4223461037556036,-0.43133055741433074,-0.21379487191651178,-0.44000282920165373
-0.36871776980378335,-0.40495232327198394,-0.47146666543799864,-0.22554481224188114,-0.4167319493034069
-0.43974327962246446,-0.38516448876621523,-0.011314666406087942,-0.15896181706478824,-0.39027478273353994
-0.19719527415256635,0.08993160635307045,-0.10713255809639365,-0.13937858318917265,0.24513670276004357
-0.4214076867685363,-0.3589713956037051,-0.11504672024190561,-0.14329522996429578,-0.3552476037365565
-0.45130267511733224,-0.43239480593030144,-0.4768369897510247,-0.2098782251413887,-0.4534291820041361
-0.38553370074998106,-0.41590545372695475,-0.4872949897290227,-0.2372947525672505,-0.43138886799285986
-0.41101917831732965,-0.36076910983970156,-0.21340844976469736,-0.16679511061503446,-0.35764281233798134
-0.453245849360004,-0.42123637975566736,-0.1110896391691496,-0.04146241381109481,-0.438508570624618
-0.4595237969132511,-0.43412412046299365,-0.24902217941950125,-0.22554481224188114,-0.4557584674330446
-0.45877642220453124,-0.43160453817178623,-0.02770828799321985,-0.0022959460598636844,-0.45237441124387556
-0.46002204671906444,-0.43472793140317945,-0.18994861197621543,0.7379502944384048,-0.45654954550324
-0.46022134664138975,-0.4347607787183256,1.0802744123784573,-0.15896181706478824,-0.4565934942849175
-0.4597729218161578,-0.43465740628536575,-0.33579531437207905,-0.2059615783662656,-0.456461647939885
-0.4519503998648895,-0.4204490102896651,-0.1577266660980595,0.8280331702662364,-0.43745379986435756
-0.37307745560464944,-0.2928890381797627,-0.18683947684762145,-0.07671223478720285,-0.26686660378306387
-0.4104461910406444,-0.29549750144136544,0.06924019828930188,-0.14721187673941888,-0.27033855753558794
-0.4253936852150424,-0.27562165545295525,0.4564688461232809,-0.12762864286380332,-0.24377151901152713
-0.41542868909877706,-0.41223428321062494,-0.4318958547104388,-0.21379487191651178,-0.4264666044449776
-0.4403411793894404,-0.4032882203208318,-0.19418834169702542,-0.19421163804089625,-0.4145125358286922
-0.4593743219715072,-0.4343099976228204,-0.343426827869537,-0.19421163804089625,-0.456000185732271
-0.4595237969132511,-0.43393573144965564,-0.19390569304897143,-0.19421163804089625,-0.45549477474297956
-0.4572816727870915,-0.43242572105043897,-0.345688017053969,-0.19421163804089625,-0.4534731307858136
-0.45130267511733224,-0.41245455344160475,0.009318684901854014,-0.11196205576331085,-0.4267742459167202
-0.4592746720103445,-0.4329448374427481,-0.06388731494413179,-0.017962533160356155,-0.4541763112926539
-0.4552886735638384,-0.4250318548175501,-0.10034899054309766,-0.13937858318917265,-0.4435846549083716
-0.4595237969132511,-0.43407388339277014,-0.2343244497206933,-0.22162816546675804,-0.4556925442605284
-0.4595237969132511,-0.427730487179554,1.6215465734018657,-0.13154528963892642,-0.44721042939676703
-0.45279742453477206,-0.4111715759558979,0.15742657648214967,0.08387028299284481,-0.42506024343129695
-0.45279742453477206,-0.4351211330874285,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.44925985091349785,-0.4351165602259081,-0.5432594220437145,-0.24121139934237362,-0.45707693088337026
-0.4403411793894404,-0.36518533475134546,0.22384900877483943,0.11128681041870662,-0.38073789710951805
-0.4552886735638384,-0.4351243534124428,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.4478149264766394,-0.3079279559966576,1.6893822489348256,0.5342846621320029,-0.31822075517324594
-0.45673359800069685,-0.43512622120095107,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.43535868133130773,-0.41448851072065207,-0.36236428728915493,-0.22946145901700427,-0.43455318027364126
-0.4595237969132511,-0.42691896527594425,1.8589714377672253,0.09170357654309104,-0.4481333538119949
-0.4601715216608084,-0.43496024564971286,-0.16931526066827346,-0.15504517028966514,-0.45692311014749887
-0.45030617550570573,-0.404421774725874,0.1302923062689657,0.06820369589235238,-0.4235659848542613
-0.3955734343371184,-0.23717422731018642,0.12548727925204778,0.06820369589235238,-0.1923514444488288
-0.42616597241405296,-0.26980735863959254,0.5163903595107286,14.446214007369303,-0.2359925846546061
-0.4466938644135595,-0.42284525413282387,-0.345688017053969,-0.19421163804089625,-0.44066206092681653
-0.4552886735638384,-0.4332243616539914,-0.45987807086778465,-0.20204493159114248,-0.4545498759369129
-0.28588373958732777,-0.071073051193098,-0.08706450408455974,-0.02971247348572546,0.029809646931034602
-0.435782193666249,-0.4194295197966303,-0.4033483412569848,-0.2098782251413887,-0.43609138763235444
-0.42726212198684216,-0.42437812883964227,-0.4723146113821607,-0.22554481224188114,-0.44272765366565997
-0.3885231995848607,-0.2908190132605549,-0.10374077431974563,-0.13937858318917265,-0.2640978305373801
-0.29086623764546043,-0.1690675413789895,-0.20012396330615936,-0.16287846383991134,-0.10124562003132993
-0.37521992976964647,-0.27472556781446933,-0.13115769318098358,-0.04929570736134105,-0.24256292751539535
-0.33570872016865444,-0.23305539941361533,-0.1888180173839994,-0.15896181706478824,-0.18683587234830004
-0.3054400444654985,-0.10469437145639976,-0.07688915275461568,-0.025795826710602345,-0.01517193111590707
-0.38553370074998106,-0.4110749662054682,-0.4731625573263227,-0.2098782251413887,-0.4249283970862644
-0.4478149264766394,-0.43020369679055515,-0.45705158438724475,-0.20204493159114248,-0.450506588022581
-0.43037618327317506,-0.38833303095430927,-0.2012545578983754,-0.08454552833744906,-0.39451584016542063
-0.4478149264766394,-0.4067275274361302,-0.04494985552451379,-0.01012923961010992,-0.419105183513993
-0.458278172398718,-0.4276081148290097,0.2817919816259093,0.1387033378445684,-0.4470346342700569
-0.4602462591316804,-0.4351115687221359,-0.37480082780353097,-0.21379487191651178,-0.45707693088337026
-0.4478149264766394,-0.414021563593575,-0.1729896930929755,-0.15504517028966514,-0.4288618130464024
-0.45279742453477206,-0.431334030870583,-0.4324611520065468,-0.21379487191651178,-0.45202282099045543
-0.458278172398718,-0.43452279669976707,-0.4768369897510247,-0.2098782251413887,-0.45628585281317485
-0.4595736218938325,-0.4300461584908543,1.0503136556847334,-0.15896181706478824,-0.4503088185050322
-0.4595237969132511,-0.4324595344630894,0.2379814411775394,-0.11979534931355709,-0.45351707956749115
-0.4575806226705794,-0.4331657517387307,-0.3838455845412589,-0.23337810579212737,-0.45446197837355784
-0.22061301502578987,-0.21579574546684224,-0.343426827869537,-0.19421163804089625,-0.16376276196760203
-0.4540430490493052,-0.41801476661133724,0.05736895507103396,0.036870521691367446,-0.43420159002022113
-0.45777992259290473,-0.42476134751634687,0.36658657604210915,-0.10021211543794152,-0.44323306465495144
-0.45030617550570573,-0.38875811385620007,0.4739930623026288,-0.1237119960886802,-0.39508717432722834
-0.4595237969132511,-0.4316470464619753,0.47568895419095286,-0.006212592834986801,-0.45244033441639186
-0.4552886735638384,-0.4080929452422038,0.6430169538389202,-0.10412876221306465,-0.4209290579536101
-0.44906055099117254,-0.43511630259990697,-0.5432594220437145,-0.24121139934237362,-0.45707693088337026
-0.4244968355645785,-0.4350845501952658,-0.5432594220437145,-0.24121139934237362,-0.4570549564925315
-0.4104461910406444,-0.43506638756218496,-0.5432594220437145,-0.24121139934237362,-0.4570329821016927
-0.453171111889132,-0.4351216161361806,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.43535868133130773,-0.3823174638275513,-0.07999828788320976,-0.13546193641404955,-0.3994381037133028
-0.4552886735638384,-0.4319813161984622,-0.40532688179336285,-0.2098782251413887,-0.45367090030336243
-0.4597729218161578,-0.4328012109471092,0.4787980893195468,0.2327028604475231,-0.4545498759369129
-0.45777992259290473,-0.43512757373745714,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.46007187169964575,-0.43384936233277144,0.8623523047288238,0.08387028299284481,-0.4556925442605284
-0.4601715216608084,-0.43494994060966696,-0.14670336882395354,-0.151128523514542,-0.45690113575666014
-0.4595237969132511,-0.43275322810439576,0.15205625216912366,0.07995363621772168,-0.4545059271552353
-0.46012169668022707,-0.43487806295534726,-0.17383763903713745,-0.21379487191651178,-0.4568132381933051
-0.4595736218938325,-0.4035716089220923,9.349160611198204,1.1296149719507163,-0.41488610047295105
-0.4595237969132511,-0.4313581833081904,0.5602008999590985,0.26795268142363116,-0.45298969418736085
-0.45155180002023887,-0.4295403098376043,-0.4033483412569848,-0.2098782251413887,-0.4509900246210337
-0.45777992259290473,-0.42924403993628646,-0.02686034204905782,-0.0022959460598636844,-0.4506823831492911
-0.4572816727870915,-0.4275449964587289,0.011297225438232016,-0.11196205576331085,-0.4469467367067019
-0.4575806226705794,-0.4220884777544576,0.5163903595107286,0.34628561692609344,-0.4396512389482336
-0.33570872016865444,-0.34673287241926665,-0.3883679629101229,-0.2059615783662656,-0.3388766825616803
-0.42738668443829547,-0.4302848489809161,-0.5113201248136126,-0.2372947525672505,-0.45061645997677485
-0.4478149264766394,-0.43191046904814706,-0.48701234108096864,-0.2372947525672505,-0.452791924669812
-0.20466902123976535,-0.30891595171105235,-0.43557028713514073,-0.2177115186916349,-0.28829163485085485
0.04328499462320671,-0.2717487959809783,-0.4725972600302146,-0.22554481224188114,-0.23858556277357978
-0.4318709326906149,-0.42132719292107135,-0.43726617902346476,-0.2177115186916349,-0.4386404169696506
-0.45030617550570573,-0.4337138510561687,-0.5124507194058285,-0.2372947525672505,-0.4552091076620756
-0.45917502204918187,-0.434365644839068,-0.39091180074260884,-0.23337810579212737,-0.45606610890478727
-0.4204111871569097,-0.3493928608810986,-0.07321472032991372,-0.025795826710602345,-0.3424365338775594
-0.4403411793894404,-0.40339127072129016,-0.19531893628924138,-0.15896181706478824,-0.41464438217372473
-0.3779603037016194,-0.37501505482506925,-0.3838455845412589,-0.23337810579212737,-0.3686519821482001
-0.43037618327317506,-0.4117898783586482,-0.37282228726715294,-0.22946145901700427,-0.425873295892331
-0.39113901106538035,-0.4083215883182208,-0.45874747627556867,-0.22162816546675804,-0.42123669942535275
-0.45653429807837154,-0.430599796767317,-0.2784176388171172,-0.22554481224188114,-0.4510339734027113
-0.29833998473265944,-0.1709675331374409,-0.18683947684762145,-0.07671223478720285,-0.10379464936862609
-0.44407805293303987,-0.39062912268952255,0.05736895507103396,0.036870521691367446,-0.3975702804920082
-0.4104461910406444,-0.35449385570378844,-0.18966596332816144,-0.07671223478720285,-0.34924859503757505
-0.4596732718549951,-0.4348255072511135,-0.4318958547104388,-0.21379487191651178,-0.45668139184827256
-0.4572816727870915,-0.43242572105043897,-0.345688017053969,-0.19421163804089625,-0.4534731307858136
-0.45902554710743787,-0.42837133185740456,0.6430169538389202,-0.18637834449065002,-0.4480674306394786
-0.45678342298127816,-0.42372891131675444,0.1712763602367956,-0.13154528963892642,-0.4418486780321096
-0.45917502204918187,-0.4323624416639075,0.008753387605746028,0.013370641040628784,-0.45406643933846014
-0.4569827229036035,-0.42450372151520094,0.16307954944322964,-0.20204493159114248,-0.4454964269113437
-0.4600967841899364,-0.4272409977773767,9.349160611198204,1.1296149719507163,-0.4484849440654151
-0.41124339072994565,-0.30400585775521166,0.041257982131956,0.02903722814112121,-0.31393574895968773
-0.46002204671906444,-0.4338619860068276,0.5700936026409885,-0.19029499126577312,-0.45571451865136714
-0.45777992259290473,-0.43295385435278816,-0.35247158460726496,-0.22946145901700427,-0.4547256710636229
-0.4592746720103445,-0.43036600117127705,0.5019752784599748,-0.19421163804089625,-0.4518909746454229
-0.45653429807837154,-0.4166541792927852,0.5375890081147786,0.25620274109826185,-0.4369264144842273
-0.42290243618597606,-0.358519261971694,-0.09526131487812568,-0.03362912026084858,-0.3734643737418885
-0.4485623011853593,-0.42565595380532617,-0.3666040170099649,-0.22946145901700427,-0.446748967189153
-0.45678342298127816,-0.43203799391871434,-0.349645098126725,-0.22946145901700427,-0.45371484908503995
-0.45877642220453124,-0.42750442036354835,0.5720721431773665,0.2757859749738774,-0.448770611146319
-0.4572816727870915,-0.4273092686676804,0.028538792969525953,-0.10804540898818774,-0.4485508672379314
-0.2889978008736607,-0.43490939671773665,-0.5432594220437145,-0.24121139934237362,-0.4568571869749826
-0.45429217395221183,-0.4194800144928549,0.028821441617579997,-0.10804540898818774,-0.44000282920165373
-0.4572816727870915,-0.43456272872994467,-0.5019927194278306,-0.2372947525672505,-0.4564836223307237
-0.45155180002023887,-0.4209066184742006,-0.18683947684762145,-0.15896181706478824,-0.43806908280784285
-0.46002204671906444,-0.4347343720532081,-0.19560158493729538,-0.15896181706478824,-0.45657151989407874
-0.45279742453477206,-0.4232188118344855,-0.1950362876411874,-0.15896181706478824,-0.441167471916108
-0.44681842686501283,-0.4285922461533872,-0.43726617902346476,-0.23337810579212737,-0.44835309772038257
-0.42290243618597606,-0.2809416323766192,0.35867241389659715,-0.13546193641404955,-0.25089122164328537
-0.29251046200464426,-0.11830317513768335,-0.1305923958848756,-0.04929570736134105,-0.03336672673040033
-0.38563335071114374,-0.40551114627171964,-0.4567689357391907,-0.20204493159114248,-0.41747907859192473
-0.4595237969132511,-0.4298665287615553,0.9966104125544734,-0.16287846383991134,-0.4500671002058058
-0.45030617550570573,-0.4321938576494076,-0.4790981789354566,-0.2098782251413887,-0.45316548931407097
-0.46002204671906444,-0.4348068293660304,-0.25919753074944524,-0.17462840416528067,-0.4566594174574338
-0.44407805293303987,-0.4327445332268571,-0.5113201248136126,-0.2372947525672505,-0.4539126186025888
-0.45155180002023887,-0.4293937850494525,-0.3996739088322829,-0.23337810579212737,-0.44942984287148174
-0.4585272973016246,-0.4281629768289777,0.3301249004431432,-0.20204493159114248,-0.44778176355857474
-0.44930967589407916,-0.38414918469569903,0.47342776500652073,-0.19421163804089625,-0.38891237050153676
-0.42290243618597606,-0.4249867702673496,-0.48418585460042857,-0.2372947525672505,-0.4435407061266941
-0.3864056379101543,-0.0915842673068344,0.47342776500652073,-0.1237119960886802,0.0023636327734233697
-0.4129374400697107,-0.4011112806111485,-0.3863894223737449,-0.23337810579212737,-0.41158994184713704
-0.3468446033285809,-0.39114437469181446,-0.45874747627556867,-0.22162816546675804,-0.3982734609988485
-0.44532367744757306,-0.42904437978539833,-0.45450774655475873,-0.20204493159114248,-0.44896838066386785
-0.45279742453477206,-0.4189293389154054,-0.06954028790521175,-0.13154528963892642,-0.43543215590719164
-0.46014660917051775,-0.42949522528740375,9.349160611198204,1.1296149719507163,-0.4509460758393562
-0.46014660917051775,-0.42949522528740375,9.349160611198204,1.1296149719507163,-0.4509460758393562
-0.45902554710743787,-0.37877510631179445,9.349160611198204,1.1296149719507163,-0.3955706109256811
-0.4425334785350188,-0.4062635430080664,-0.18768742279178344,-0.2177115186916349,-0.4255876288114272
-0.3058386443101491,-0.4349311661148335,-0.5432594220437145,-0.24121139934237362,-0.4568791613658214
-0.38553370074998106,-0.4350341843120417,-0.5432594220437145,-0.24121139934237362,-0.45698903332001517
-0.4478149264766394,-0.3079279559966576,1.6893822489348256,0.5342846621320029,-0.31822075517324594
-0.45777992259290473,-0.43512757373745714,-0.5432594220437145,-0.24121139934237362,-0.457098905274209
-0.45777992259290473,-0.43346588603006575,-0.39741271964785085,-0.2059615783662656,-0.45527503083459187
-0.458278172398718,-0.42879319443428104,0.1517736035210697,0.07995363621772168,-0.4501769721599996
-0.45429217395221183,-0.43281988883219225,-0.4590301249236227,-0.20204493159114248,-0.4545718503277516
-0.45892589714627524,-0.3742666512917403,9.349160611198204,1.1296149719507163,-0.3906483473777988
-0.46002204671906444,-0.433988866812392,0.4587300353077129,-0.19421163804089625,-0.4558463649963997
-0.42290243618597606,-0.3568768962143885,-0.08565126084428971,-0.02971247348572546,-0.37166247369311023
-0.4552886735638384,-0.4332887681542779,-0.4627045573483247,-0.20204493159114248,-0.4550772613170431
-0.3608454228719337,0.2126259893988301,0.8810071155003877,0.4167852588783095,0.4092414535439031
-0.45802904749581136,-0.42600407093937465,0.3465185220302751,-0.20204493159114248,-0.44490311835869717
-0.3678458326436101,-0.23955176106501194,-0.08084623382737167,-0.025795826710602345,-0.19551575672961022
0.17841034195976457,-0.23120889725365187,-0.47372785462243067,-0.22554481224188114,-0.18437474057435893
-0.43037618327317506,-0.4139925806684461,-0.3889332602062309,-0.2059615783662656,-0.4288178642647249
-0.061671326971357875,-0.1605014768408866,-0.39289034127898687,-0.2059615783662656,-0.08979696240433598
-0.4104461910406444,-0.40170382041378416,-0.3968474223517428,-0.23337810579212737,-0.4124029943081712
-0.42290243618597606,-0.4175961243594751,-0.44094061144816676,-0.23337810579212737,-0.43365223024925215
-0.3600482231826325,-0.28381210128138734,-0.21340844976469736,-0.16679511061503446,-0.2547147656492296
-0.4552886735638384,-0.4254762596695269,-0.1198517472588236,-0.14329522996429578,-0.4441779634610181
-0.45777992259290473,-0.4272281164773194,0.15007771163274564,-0.13546193641404955,-0.44652922328076544
-0.458278172398718,-0.42743808166825337,0.30044679239747324,-0.20204493159114248,-0.4468148903616693
-0.4552886735638384,-0.415222744823918,0.3301249004431432,-0.13937858318917265,-0.4304659435776319
-0.45678342298127816,-0.4324482633255392,-0.37536612509963896,-0.22946145901700427,-0.45351707956749115
-0.45877642220453124,-0.4292917007464984,0.3106221437274172,0.15436992494506088,-0.4492979965264492
-0.4595237969132511,-0.43408934095283896,-0.2388468280895573,-0.22554481224188114,-0.45571451865136714
-0.4064601925941383,-0.3606330833110965,-0.24082536862593526,-0.17071175739015756,-0.3574670172112713
-0.3107962298779911,-0.11129491062200975,-0.0698229365532657,-0.13154528963892642,-0.023983661842249863
-0.2898697380338339,-0.19922137668311746,-0.24082536862593526,-0.17071175739015756,-0.14159060161129322
-0.46002204671906444,-0.4348602867612682,-0.3061172063264091,-0.20204493159114248,-0.45674731502078886
-0.458278172398718,-0.4302925777609505,-0.012727909646357859,0.005537347490382549,-0.4506384343676136
-0.458278172398718,-0.4333274120544498,-0.345688017053969,-0.19421163804089625,-0.4546817222819454
-0.43535868133130773,-0.3803208623186702,-0.06247407170386177,-0.017962533160356155,-0.3837923374361057
-0.4537939241463986,-0.40076863802962437,0.6164479809218444,0.295369208849493,-0.4111504540303619
-0.43037618327317506,-0.42612676532242044,-0.4776849356951866,-0.2372947525672505,-0.4438483475984367
-0.46022134664138975,-0.43423554370848927,3.385274137258821,0.30320250239973917,-0.4561320320773036
-0.4540430490493052,-0.32322449981469853,3.385274137258821,0.30320250239973917,-0.33492129221070355
-0.44532367744757306,-0.42409796056339605,-0.38214969265293486,-0.20204493159114248,-0.44505693909456856
-0.458278172398718,-0.4278786221302129,0.25211387358023934,-0.11979534931355709,-0.44918812457225543
