PC1,PC2
-0.6836712276554113,-0.6161979969509128
-0.7665488212988166,1.5219429386320047
-0.7237954422358187,-0.6128625374436906
-0.7343935081676182,-0.4854271437742749
-0.7833842385109261,0.10090774254621683
-0.7271736340211076,-0.5260519436264056
-1.461546109852897,7.309520249539033
-0.8017422631275319,0.12467299894770513
-0.6528384958917263,-0.12991291704785665
-0.7280169894674242,-0.5286808028470289
0.07799032539827754,0.9858568158905163
-0.7807075066481117,0.0420222070564832
-0.4513187989830008,-0.09853694014317307
-0.09871480190753926,-0.5375001108549609
-0.6930004624545995,-0.4763910498415477
-0.1419931076147185,-0.44023082370259636
-0.6633511704199283,-0.49927432476875905
-0.6886269773827712,-0.533209816508214
-0.49115547152314093,-0.30016396911633547
-0.7457065207215088,-0.24491780474788902
-0.7703109674157418,-0.0499571478396499
-0.7793076095101785,0.009326588382586765
-0.7659972494016614,0.07643484974789089
-0.7328420675576801,-0.48608951758929664
-0.7988177397659487,0.2645186005466368
-0.7471350495299365,-0.3876159218480841
-0.6196276302059481,-0.33700521205459116
-0.24050181666552675,-0.13877916358418732
-0.3344030037048517,-0.3067205265429153
-0.7444132473971252,-0.4186780544518292
-0.7687334565968692,-0.06679474669324661
-0.7386914503777845,-0.4407787763200696
-0.6828954755894148,-0.10815946473359192
-0.7865635813877883,0.5838839221677106
-0.7007603992146324,-0.563194085441014
-1.046379998052452,2.5288363073901503
-0.9070396235450634,2.550441796558536
-0.7173650916734841,-0.47069853388940097
-0.7809557649683774,0.03240370932350068
-0.746279783948934,-0.40024941377743806
-0.7039699603590789,-0.4919866235565236
-0.7281903723642861,-0.5262827760670602
-0.7891349239216844,0.12574460315313488
-0.8261027076474173,0.4943065314072394
-0.8815592564877794,0.8766416791384695
-0.7209422521282095,-0.30551528838959435
-0.7524596376991879,-0.3473089587313249
-2.3329834206877638,15.210593513165636
-0.9346374684806398,1.9951085252910137
-0.7244321758019053,-0.5870250207955723
-0.5124113303383647,-0.4644515302164586
-0.6236376205610173,-0.5141285068040863
-0.3786013888992551,-0.2724424416964044
-0.7271659760471503,-0.5861841801133467
-0.13434890708024638,-0.5380239965841704
-0.7342094673382196,-0.48478939000040616
-0.7035152681030608,-0.5382998629334559
-0.7477412527963295,-0.3806287459690792
-0.7995502528421725,0.30966435549155974
-0.7255621990476931,-0.5130380008553498
-0.740556101273716,0.021148104378939988
-0.6725074483330824,-0.11727881087566232
-0.48037256669812406,0.23042224589425417
-0.5920786292590224,-0.42650276954659977
-0.6989551016199756,-0.4923452718357882
-0.6837993925333593,-0.5377059656203519
-0.712553125092486,-0.49517880346871673
-0.8610874129299281,0.7591047874138583
-0.7208439469512832,-0.4392468371432841
-0.7177731314717818,-0.2248758875022593
-0.7132520521772597,-0.5258759112469036
-0.7314760971756548,-0.4638294361909432
-0.7231396916792672,-0.506674450911722
-0.8861546303456804,1.0150540789548244
-0.6559795373142684,-0.6184949873618529
-0.7224140506536783,-0.612977922898833
-0.7245966493534602,-0.6127956138797079
-0.7536862012359672,-0.25364769602586756
-0.40043140430598506,1.2719197031481098
-0.6707859707225049,-0.6172646504685921
-0.7233948386769979,-0.6128959992256819
-0.6559795373142684,-0.6184949873618529
-0.6845430824510506,0.26060289354402066
-0.5814874114661684,1.2446154674337528
2.468566383624448,-0.17709224915122698
-0.43507831772844935,0.5138216497325879
-0.7105223534837581,-0.6139647964817431
-0.6730089689935963,-0.6170821774787462
-0.842212893352148,0.6048463845741012
-0.8924933426070806,1.0720388526663922
-0.815350549740247,0.3631060858989899
-0.2589601422963306,0.1569669122174006
-0.9050674348479436,1.1440593367228005
-0.7913273016830072,0.06585764175209174
-0.7490199932436659,-0.2846135470164233
-0.6340711896388335,-0.5069925999192142
-0.447686263321758,-0.05467555887627985
-0.8426439700451196,0.6238816503900183
-0.7639180665315515,-0.22234438908114415
-0.7864465045888819,0.14565841085713208
-0.7873309169614032,0.07294169532871758
-0.8910752202626966,1.072244983473624
-0.924441577097429,1.4549188891300981
-0.8294721722450772,0.7443347579279771
-0.7627506710919957,-0.2559454781274194
0.9443177929664245,-0.2236929838605233
-0.5542831841423678,-0.5435293745383413
-0.7685596732255889,-0.17270662416289723
-0.7790954172643471,-0.04309212586869304
1.424402561280434,-0.03125828264972779
-0.7393047086119732,-0.34478256024389925
-0.70843461311798,-0.18644293274471077
-0.7570586715342744,-0.27116981140877694
-0.3201038209569299,-0.4554383865851296
-0.6736828431985317,-0.13531947037696673
-0.7634552337945844,-0.20202231563506776
-0.5953576580741575,0.17752297646993614
-0.7625458146666281,-0.12667863660927317
-0.8359309259824008,0.7445676755330979
-0.7682045372072616,-0.1726667861875085
-0.6815682758028849,-0.5746021164502719
-0.7726898981340813,0.46624198952239015
0.1614788988203426,0.05961045438013384
-0.7552101499643329,-0.29294898978661
0.12150709715886472,1.6278717030932917
-0.7854080694199024,-0.0031419470204199344
-0.8762061527252568,0.9318815680934796
-0.7417407608487951,-0.2806485960503543
-0.688376530865867,-0.5707428461728898
-0.7547308254803758,-0.2166222596464931
-1.0011351872118648,2.2143905533579114
-0.7257260563924057,-0.5103917276227171
-0.8472691106999303,0.5475346184471466
-0.7296222431735079,-0.3723881624260727
-0.7879914597025623,0.06590987827673102
-0.7995938389680021,0.19355691056732083
-0.7636950722295148,-0.20204716270462253
-0.776638923608237,-0.1250940962672751
-0.7182962767560587,-0.5580022031241312
-0.7605293286943473,-0.1264499142394433
-0.7414043595540568,-0.447876162826985
-0.7324450055611282,-0.5258181402877504
-0.7649828402479734,0.0041530747781032004
-0.7758719598254491,-0.08823575897503212
-0.09046370804635834,-0.36729290515198143
-0.7550549086252506,-0.2929342329432245
-0.8583336270288016,1.2413908808822427
-0.765236355315021,0.014386078608957397
-0.7632077231331214,-0.22594592949307524
-0.7682780997665427,-0.172675179609774
-0.7563541101115191,-0.2775223401645611
-0.7746855670799369,-0.12962277223870422
-0.6928437783592342,0.17569610032934252
-0.8063845138167709,0.26325593764758404
-0.7993073079046502,0.14904186153997265
-0.8403180980412076,0.696496930889703
-0.8048076108719534,0.23651748078712018
-0.6788183366557561,-0.5416776561941603
-0.7791062270624919,-0.05191840738843541
-0.7573131066341362,-0.2769876027184965
-0.7386119843341792,-0.38965395292464594
-0.6968267358805332,-0.4686199013529238
-0.8781238002101055,0.9045191068226088
-0.7279208110379514,0.7892130895264534
-0.7278192318147166,-0.004307334156934945
-0.7558685618349436,-0.26328955247162467
-0.8050023722560551,0.7131311555849185
-0.7005821612452546,-0.5850321120482638
-0.7483228746840433,-0.28454936550349147
-0.7634552337945844,-0.20202231563506776
-0.7380369994312822,-0.4398002371638594
-0.7408226371286717,-0.4478300856226054
-0.7785931547651631,-0.041661482558729465
-0.7866405150576888,0.040909371984060736
-0.7822450730658271,0.015274069903398059
-0.8485111040560026,1.2428692743993917
-0.6664523221629094,-0.05978728347193863
-0.6202358446552875,-0.01843797910261294
-0.5382027388591323,-0.588866378443138
-0.7345607094135037,-0.45113919668799385
-0.7772402711123609,-0.09832193603812059
-0.773905600422178,-0.09791080459007209
-0.7893168101227686,0.04885682841989286
-0.6090410443604614,-0.5141422191328313
-0.8044877693378352,0.16888643961809485
-0.7825123097263486,0.015241372099394256
-0.756151132382243,-0.3008472618289488
-0.7199025854626003,-0.24356818846729267
-0.7627506710919957,-0.2559454781274194
-0.6009648836903402,-0.4902626606755912
-0.7330025154748845,-0.5258264551810495
-0.7785762471276443,-0.06111524913786154
-0.7402786527462182,-0.37273918290015756
-0.7365804043219354,-0.4999543904527592
-0.8721732850670243,0.86143731567929
-0.742289613216329,-0.4457404019434315
-0.7616103087559113,-0.008399883080026297
-0.7515021419539765,0.06680447898208902
-0.7709765162098379,0.0643545360899171
-0.7854080694199024,-0.0031419470204199344
0.09691112381259515,-0.24800571925050666
-0.767698679833019,0.19298570056585876
-0.8851463407005161,0.9939363274244934
-0.7875369282032445,0.014769028073551752
-0.7318646697343292,-0.5168787162087629
-0.7396691498749539,-0.4399094577815096
-0.59632814052155,0.05442886068373865
0.932449610927751,0.685743527145148
-0.43473971390646754,0.18205585953336917
-0.7518461338465151,-0.16955372451986783
-0.7388905045561259,-0.4639325800782239
-0.7570586715342744,-0.27116981140877694
-0.9295884144915127,1.454158225232435
-0.7736129171525626,-0.04239242052626499
-0.8734188215721583,1.0748098455258532
-1.0133895705140081,2.4889202188310193
-0.7841237508124982,-0.009425062017108254
-0.7791947738894971,0.7527031153796969
-0.7667086051893331,-0.17066963832247928
-0.742289613216329,-0.4457404019434315
-0.776638923608237,-0.1250940962672751
-0.7311816604509643,-0.5168602179572993
-0.8252602376810924,0.43114979456423713
-0.7834061316175077,-0.047067763260594246
-0.8015323885429128,0.19329683879401666
-0.6261517314391671,0.24735340878673176
-0.7387233568936763,-0.47075402301256397
-0.70492736866118,-0.1261355126697304
0.21804571714540136,-0.33869724187731715
-0.7378778302447924,-0.38959391052873443
-0.7740523454064789,0.4662902851980585
-0.7639503736618205,-0.2154250042282605
-0.766022034809099,-0.21340135014527656
-0.766507841618254,-0.1708498938321621
-0.7336181770119512,-0.4645135262640081
-0.6776204847682871,-0.5590549680014558
-0.7876862150944445,0.2902784382876028
-0.6705321415312342,0.48051116114138837
-0.7838075480058163,0.020247499560588928
-0.735877805275774,-0.5074870119786392
-0.7493684860503652,-0.28464562755117895
-0.7550074314203239,-0.29293003052188243
-0.7139680008186382,-0.5006455521093621
-0.7790104535816613,-0.05190641874493047
-0.12143148858134974,0.023658509419252557
0.788217319080428,0.028252493548096752
-0.8426579957027661,0.548189638865957
-0.5607845192809486,-0.30602592435306475
-0.7672326260474984,0.04331091677254034
-0.7634035599572592,-0.22596710859071034
-0.7815367245407492,0.015360545573962653
-0.7676106943382828,-0.17823181698896795
-0.7398297301942397,-0.45777856376050263
-0.7110295859087378,-0.3703920784973343
3.0260400674015364,-0.23945846378223976
-0.6750213029869166,-0.28262787637540354
-0.7761727386815168,-0.041543379076567806
-0.7551069685316211,-0.3007444864687918
-0.7862604189724821,0.18040078455652536
-0.6324736601890026,0.4848305686606666
-0.7551151765621616,-0.2929405820234372
-0.864670739315769,0.8822117064573588
-0.7917443661662246,0.2533596916290455
-0.8373363863505938,0.6055303612897077
-0.8739267953309475,0.8808828125202336
-0.7894704446165763,0.1867489887225144
-0.8807293119572949,0.9813250449770289
-0.7682045372072616,-0.1726667861875085
-0.8008921835307775,0.2058122379785232
-0.7626787798566695,-0.2559373417081549
1.1797766353985035,0.43054136253515485
-0.7356191154185946,-0.451207384345839
-0.7704697191414975,-0.18286284038002482
-0.7557567143524888,-0.2632783701445222
-0.7734419746106799,-0.15524016641526606
-0.5783327438782648,-0.49037947357716877
-0.7808513164813811,-0.04331611660446076
-0.7572476727868185,-0.27698045926537185
-0.7643227689097495,-0.2223887507316261
0.932449610927751,0.685743527145148
-0.6910018952976038,-0.15554695357665427
-0.7361419135589891,-0.4512404033850819
-0.7363366084233184,-0.37238382639554796
-0.7232517494487268,-0.5601479694384476
0.12925130109770566,0.0021611999902540827
-0.7677567748793731,-0.17824844320662334
-0.7460027544885943,-0.38024641503822365
0.07679246363390384,-0.26473569022206955
-0.4196341379414714,2.3053651415262952
-0.7377035507118995,-0.4854338149188783
-0.7185187559925212,-0.44503206498919423
-0.8072731920222703,0.2631410130982497
-0.7658169505396608,-0.17633726516640752
-0.7482747137556804,-0.2845450579445581
-0.7676106943382828,-0.17823181698896795
-0.7182854187654021,-0.5553720348217752
-0.7841310857119113,0.02662018310560845
-0.7670563400520308,-0.1956085552849477
-0.4975319914567122,-0.014475716656338592
-0.7837267303811847,0.020257008609517516
-0.7219516554567514,-0.37290570152613445
-0.794691748763923,0.1336842198452655
0.41347038713366197,0.042328520765070515
-0.3114234503925843,0.22757453999424138
-0.7331450906363196,-0.5258290705690919
4.29192121875601,0.1022014963647003
-0.7401999291879167,-0.46882480108493885
-0.7792002521872764,0.06338359764209259
-0.7152372498765549,-0.2241385921490526
-0.7820435297482106,-0.037543522453942685
-0.4406284097784016,-0.40132581978267834
-0.7635722937258361,-0.22230599090665837
-0.7711790576085822,-0.1190741147929145
-0.7368251198416903,-0.49780210846310063
-0.7842387154363682,-0.009440181524157777
-0.7670041183151491,-0.16728378760303333
-0.7982345952062898,0.7440545736398957
-0.7857800132223088,0.19149239516804184
-0.7554868231764276,-0.007658099728319863
-0.730846116282918,-0.5507153598552883
-0.7989604756287023,0.14908715853142934
-0.8025210867734947,0.27357734621469854
-0.7399745508257884,-0.005779545962879258
-0.8567342002901747,0.632877751350241
-0.8786215528183182,0.994879835366867
-0.6850578774592276,-0.5805542600400814
-0.8798468888174256,1.093062298950391
-0.7411422647640318,-0.34307233378632623
-0.741147764572024,-0.45155884326280227
-0.6670415904901418,-0.5814743560300006
-0.3235644640059345,-0.47073124658123655
-0.15346794768641428,0.01958713956940875
-0.7661119078064107,-0.13296304709261933
-0.7990718228100236,0.14907277508723396
-0.7365781932592895,-0.4959088645611198
-0.7365804043219354,-0.4999543904527592
-0.7389781029323317,-0.45142089724729184
-0.7364935153637534,-0.504744692929252
6.032438451982611,0.5295006935363452
-1.2121481642956713,6.709242505274814
-0.77866985105686,-0.04167035786162169
-0.763871309262732,-0.16058254895235666
-0.7880576518866629,-0.003477275085636758
-0.7364099017688669,-0.5047414898380989
-0.6357287868744789,-0.45843849828635175
-0.7875369282032445,0.014769028073551752
-0.74685386089926,0.0673799852180433
-0.7552215888924562,-0.30075609518723667
-0.7775347365582179,0.19166950129255894
-0.6680370741472229,-0.055464192999476386
-0.6729461527701724,-0.23762063890256793
-0.7405350414539577,-0.4578308928843618
-0.7332493165921405,0.2235230566541046
-0.7624441715819225,-0.2416975401171579
-0.8184489292053535,0.46017561893679576
-0.71914510479262,0.17191667615863349
-0.7154387594033875,-0.12732429800309983
-0.7365804043219354,-0.4999543904527592
-0.723189972006672,-0.5151630575260988
-0.7337475084712485,-0.5169312424575209
-0.775787719318105,-0.08903085474481397
-0.7788232626325717,-0.04168811138789478
-0.7798816258431164,-0.015733198381256242
-0.7328014434647159,-0.5258246787578565
-0.7766885159787997,-0.04800895657307669
-0.7653186890812463,-0.1954119351764775
-0.48700397214963587,-0.05910455445617597
-0.52548280839745,-0.4861769212501488
-0.725638124762389,-0.5263090029077551
-0.7895793783288656,0.15229989146755366
-0.7833860202729287,0.02110721454936459
-0.7401521488090689,0.11716849001316482
-0.8460425516998696,0.6043092895159661
-0.7717039605368301,-0.07675875926397493
-0.7540211757045053,-0.2850756413483832
-0.7583034236501486,-0.1007653255893279
-0.7414459111558699,-0.4478794540558693
-0.7758565486657285,-0.10581183975743887
-0.7616455491182792,-0.10406028609609232
-0.539363606700047,-0.4816935385215864
-0.7110295859087378,-0.3703920784973343
-0.9004479482181106,1.2741895244795116
-0.72956338408973,0.21430606609679487
-0.7750656943188022,-0.04257801548496374
-0.2586425045079025,-0.050000549581704065
-0.7711073942810682,-0.11906601341951371
0.6664635476962962,-0.4838230330235267
-0.9030188558140912,1.1571798203675832
-0.77043501637641,-0.12576264888482513
-0.8671864931782441,1.0594741716808533
-0.7600792938473749,-0.28253012660978644
-0.76336730646154,-0.24180119309340928
-0.7406678414964344,-0.4549285500685762
-0.5640852514731546,-0.07463440067187985
-0.7629997481984462,-0.1325925079396303
-0.4633460789093844,-0.48222382974510086
-0.8408214030397739,0.6050415044166323
-0.7664609799041572,-0.17064359385257924
-0.7783630279054369,-0.04163485080907554
-0.7371472055477273,-0.47141497897348245
-0.7392918160027403,-0.4514407139277172
-0.7695856737623036,-0.15719535041076568
1.551883943677664,-0.2358614918493271
-0.7793790565426089,0.06335358530474525
-0.7490669089278378,-0.3586555192638408
-0.8776876037487462,1.2510497435532637
-0.7990629078591683,0.7840853510210624
1.6693023100716684,-0.14688619877611925
-0.7662557787497362,-0.17022004822560668
-0.7413212563504303,-0.44786958036921654
-0.7665533390259933,-0.1781135413499881
-0.7763489632335892,-0.12505772438883841
-0.8456851193093439,0.6043596743598966
-0.7364929522290744,-0.49778601008779455
-0.5124709616022414,0.5001691214232417
-0.7834073241874459,0.015131669707402063
-0.7184994959373432,-0.03833442970159292
-0.8479368135164904,0.6231380512251762
-0.7662958436736561,0.03695334220924405
-0.8088507223714299,0.2543291644256352
-0.8411661206675861,0.6049932545496177
-0.8030627820239842,0.19309221310907768
-0.7644661905263659,-0.22240496808087096
-0.7637796247591244,-0.24184672585983857
-0.7507869245326468,0.0669245283314784
1.0890079826204102,-0.36448630718787856
-0.7791716675437944,-0.09855944154977204
-0.8804851148097932,0.9312593936389861
-0.28820416452974984,0.26207092939097953
-0.7727049719144946,0.3582140634797589
-0.7776426400981074,-0.042906530909994293
-0.7615065692988493,0.04401929109079832
-0.775303205538309,-0.0939040486290329
3.6301480317425585,-0.19892883888396337
-0.7432992497004458,-0.35884682076565316
-0.7464078204542278,-0.24926084567587314
-0.76963331254911,-0.04360112928327825
-0.7644408441004364,-0.16064314229299076
-0.7390357304117214,-0.47077381350830655
-0.7400667550941511,-0.4649155224267505
-0.7473600411720023,-0.36296923083946747
-0.7635993967813967,-0.22598828768834545
-0.7373114768713277,-0.4464870822537903
-0.7835282830741223,-0.04688179569847479
-0.7523211786969387,-0.12551899432215244
-0.6149035855230774,-0.552201137453019
-0.6940706662945784,-0.4962975233762019
-0.7560299376926338,-0.2633052526328431
-0.8698817413492264,0.967038760714144
-0.7363735160774603,-0.5047389929821267
-0.7763326013008947,-0.047973175916530164
-0.2933053236757158,-0.2829882294405923
-0.7835282830741223,-0.04688179569847479
-0.839203485985858,0.6966545922702
-0.7277839229162871,-0.5541025414243225
-0.7068561273456793,-0.5215056333101801
-0.7204562204662487,-0.4899425519005425
-0.6105572786082116,0.7765483778216214
-0.771393330392185,-0.13077347866654382
-0.7409023214950686,-0.4626673267032453
-0.6239651923282059,-0.569924564543667
-0.24341051171374614,0.04891195679694004
-0.7839819170101109,0.02022634356532709
-0.7881719252408296,0.06588778480461356
-0.7778539519992085,-0.07263463609996511
-0.8089016806065407,0.353355823957656
-0.842560074899256,0.6961794673108158
-0.6006638370288607,-0.15888400219581594
-0.739162976377231,-0.46394169814890895
-0.7439260438179046,-0.39008876387731806
-0.7841237508124982,-0.009425062017108254
-0.7634275275116245,-0.24180735516263338
-0.8426579957027661,0.548189638865957
-0.7176594675815943,-0.4799960376354419
